0.000000000000000e+00, 9.999000099990002e-05, 1.000000000000000e+04, 1.074213254762922e+02, -1.003919783366685e+04, 5.000000000000000e+00, 2.000000000000000e-01, -4.296853024050687e+01, 2.600061785640322e-01, 7.399932436986234e-01, 0.000000000000000e+00, 5.777373446603990e-07, 2.466649922963322e-01, 6.668041733333333e+05, 6.667958400000000e+05, 9.999875025777183e-01, 0.000000000000000e+00
1.000000000000000e-07, 9.999107510649420e-05, 9.999892569011414e+03, 1.074203215664872e+02, -1.003899826639271e+04, 5.000000019999785e+00, 1.999957032132108e-01, -4.296720555214878e+01, 2.600082453810896e-01, 7.399911768955912e-01, 0.000000000000000e+00, 5.777233192349234e-07, 2.466643033479624e-01, 6.667611977947850e+05, 6.667528644613851e+05, 9.999875017721074e-01, 0.000000000000000e+00
3.096046509780792e-07, 9.999332648873912e-05, 9.999667395664812e+03, 1.074182173895969e+02, -1.003857998350551e+04, 5.000000061918871e+00, 1.999866973780685e-01, -4.296442911796311e+01, 2.600125774976731e-01, 7.399868448084040e-01, 0.000000000000000e+00, 5.776939227792915e-07, 2.466628592895030e-01, 6.666711293571594e+05, 6.666627960236196e+05, 9.999875000833652e-01, 0.000000000000000e+00
7.704007950853065e-07, 9.999827596437723e-05, 9.999172406534626e+03, 1.074135918624957e+02, -1.003766052019951e+04, 5.000000154067409e+00, 1.999669009409374e-01, -4.295832621735418e+01, 2.600221011154688e-01, 7.399773212552269e-01, 0.000000000000000e+00, 5.776293045166797e-07, 2.466596847071576e-01, 6.664731713269838e+05, 6.664648379931370e+05, 9.999874963701385e-01, 0.000000000000000e+00
1.780735971171349e-06, 1.000091282268612e-04, 9.998087260630797e+03, 1.074034514792325e+02, -1.003564496204188e+04, 5.000000356079079e+00, 1.999235053910159e-01, -4.294494907165325e+01, 2.600429818230703e-01, 7.399564406892722e-01, 0.000000000000000e+00, 5.774876574988752e-07, 2.466527243768561e-01, 6.660393668399845e+05, 6.660310335054643e+05, 9.999874882252685e-01, 0.000000000000000e+00
4.001868059347101e-06, 1.000329864997175e-04, 9.995702437778600e+03, 1.073811659052925e+02, -1.003121608064480e+04, 5.000000800029683e+00, 1.998281516301696e-01, -4.291555985552736e+01, 2.600888830957451e-01, 7.399105397278315e-01, 0.000000000000000e+00, 5.771764236089709e-07, 2.466374237451355e-01, 6.650868223885464e+05, 6.650784890525463e+05, 9.999874703035460e-01, 0.000000000000000e+00
8.465066176699985e-06, 1.000809301446946e-04, 9.990913529922478e+03, 1.073364144452444e+02, -1.002232547886094e+04, 5.000001691475068e+00, 1.996367426335784e-01, -4.285658434171371e+01, 2.601811053427585e-01, 7.398183181055362e-01, 0.000000000000000e+00, 5.765517054527438e-07, 2.466066825796393e-01, 6.631774682423262e+05, 6.631691349033546e+05, 9.999874342248182e-01, 0.000000000000000e+00
1.730141444184288e-05, 1.001758589538664e-04, 9.981444976693694e+03, 1.072479313344161e+02, -1.000475864625301e+04, 5.000003453863225e+00, 1.992585617196398e-01, -4.274013714038090e+01, 2.603636383397459e-01, 7.396357863426962e-01, 0.000000000000000e+00, 5.753175577750306e-07, 2.465458374245194e-01, 6.594157656486626e+05, 6.594074323038164e+05, 9.999873625331994e-01, 1.110223024625157e-16
3.484735436627995e-05, 1.003643895446446e-04, 9.962693343196945e+03, 1.070726935180592e+02, -9.970014263396171e+03, 5.000006943474810e+00, 1.985106659544943e-01, -4.251014344198791e+01, 2.607258857253936e-01, 7.392735413971113e-01, 0.000000000000000e+00, 5.728774950789690e-07, 2.464250866692103e-01, 6.520185067077471e+05, 6.520101733512689e+05, 9.999872191411862e-01, 0.000000000000000e+00
7.290140419062636e-05, 1.007734378371471e-04, 9.922249831131392e+03, 1.066947187190224e+02, -9.895281989535642e+03, 5.000014466949390e+00, 1.969023919710350e-01, -4.201689070368115e+01, 2.615106225136144e-01, 7.384888098532598e-01, 0.000000000000000e+00, 5.676331256326438e-07, 2.461635042434449e-01, 6.362992749489129e+05, 6.362909415673563e+05, 9.999869033615397e-01, 1.110223024625157e-16
