2.863000471690700e-01, 1.655630608612952e+00, 5.917803990393380e+02, 5.917803990393380e+02, 4.600640420885835e+02, 7.612071551980315e+02, 3.940751430958580e+01
3.506096937846526e-01, 1.597782697587041e+00, 7.202628989758396e+02, 7.202628989758396e+02, 5.332872274576474e+02, 9.727940534302049e+02, 3.994010453574146e+01
4.157983250275037e-01, 1.545606406148329e+00, 8.487453968070017e+02, 8.487453968070017e+02, 5.994818483702569e+02, 1.201652311174157e+03, 4.039889413042336e+01
4.819269741984300e-01, 1.498508078466534e+00, 9.772278925380053e+02, 9.772278925380053e+02, 6.594305317011894e+02, 1.448180373891155e+03, 4.080411328757562e+01
5.490622366990827e-01, 1.455981668711986e+00, 1.105710386649397e+03, 1.105710386649397e+03, 7.137933909005294e+02, 1.712814204684522e+03, 4.116855127992830e+01
6.172764181876720e-01, 1.417593290121533e+00, 1.234192879391212e+03, 1.234192879391212e+03, 7.631304491376028e+02, 1.996031039334548e+03, 4.150083645255962e+01
6.866477181467412e-01, 1.382968932013398e+00, 1.362675371004600e+03, 1.362675371004600e+03, 8.079193754235082e+02, 2.298353305079673e+03, 4.180708394824648e+01
7.572604492533912e-01, 1.351784614853577e+00, 1.491157861675562e+03, 1.491157861675562e+03, 8.485696370786195e+02, 2.620352733915724e+03, 4.209179878499948e+01
8.292052936224243e-01, 1.323758439588179e+00, 1.619640351560257e+03, 1.619640351560257e+03, 8.854338860745582e+02, 2.962654704838505e+03, 4.235840518868312e+01
9.025795976028366e-01, 1.298644121862735e+00, 1.748122840787134e+03, 1.748122840787134e+03, 9.188171906130441e+02, 3.325942850985113e+03, 4.260957391275929e+01
9.774877073779964e-01, 1.276225699930841e+00, 1.876605329463400e+03, 1.876605329463400e+03, 9.489845739428846e+02, 3.710963970613908e+03, 4.284743368923310e+01
1.054041348173584e+00, 1.256313177542280e+00, 2.005087817678617e+03, 2.005087817678617e+03, 9.761672127299215e+02, 4.118533284231015e+03, 4.307371290058413e+01
1.132360050434612e+00, 1.238738917155078e+00, 2.133570305507903e+03, 2.133570305507903e+03, 1.000567566004176e+03, 4.549540084258621e+03, 4.328983747892936e+01
1.212571626910765e+00, 1.223354639503011e+00, 2.262052793014303e+03, 2.262052793014303e+03, 1.022363644865421e+03, 5.004953828397697e+03, 4.349700037694423e+01
1.294812705203527e+00, 1.210028916446135e+00, 2.390535280250722e+03, 2.390535280250722e+03, 1.041712587188550e+03, 5.485830733356631e+03, 4.369621201606614e+01
1.379229320994269e+00, 1.198645067688807e+00, 2.519017767261429e+03, 2.519017767261429e+03, 1.058753666590131e+03, 5.993320931973910e+03, 4.388833767018902e+01
1.465977577904829e+00, 1.189099390206602e+00, 2.647500254083310e+03, 2.647500254083310e+03, 1.073610838072870e+03, 6.528676264066781e+03, 4.407412566940063e+01
1.555224380757168e+00, 1.181299663419075e+00, 2.775982740746868e+03, 2.775982740746868e+03, 1.086394902010243e+03, 7.093258779717502e+03, 4.425422902140059e+01
1.647148249913738e+00, 1.175163884262273e+00, 2.904465227277075e+03, 2.904465227277075e+03, 1.097205351975176e+03, 7.688550043321819e+03, 4.442922222725304e+01
1.741940225414572e+00, 1.170619195081298e+00, 3.032947713694091e+03, 3.032947713694091e+03, 1.106131959253605e+03, 8.316161337756987e+03, 4.459961453137430e+01
1.839804870802455e+00, 1.167600974222557e+00, 3.161430200013873e+03, 3.161430200013873e+03, 1.113256136898073e+03, 8.977844880701379e+03, 4.476586048692908e+01
1.940961387869029e+00, 1.166052064766802e+00, 3.289912686248726e+03, 3.289912686248726e+03, 1.118652118255977e+03, 9.675506179717979e+03, 4.492836847326507e+01
2.045644855091074e+00, 1.165922121317780e+00, 3.418395172407777e+03, 3.418395172407777e+03, 1.122387978589696e+03, 1.041121766951191e+04, 4.508750763229017e+01
2.154107604291531e+00, 1.167167058384374e+00, 3.546877658497404e+03, 3.546877658497404e+03, 1.124526523341012e+03, 1.118723379415840e+04, 4.524361357095903e+01
2.266620752093610e+00, 1.169748586848781e+00, 3.675360144521627e+03, 3.675360144521627e+03, 1.125126062511558e+03, 1.200600771951212e+04, 4.539699309129303e+01
2.383475905085768e+00, 1.173633827440997e+00, 3.803842630482456e+03, 3.803842630482456e+03, 1.124241087328219e+03, 1.287020988697545e+04, 4.554792814711401e+01
2.504987060335890e+00, 1.178794992150999e+00, 3.932325116380207e+03, 3.932325116380207e+03, 1.121922862677662e+03, 1.378274864994645e+04, 4.569667918091546e+01
2.631492726051256e+00, 1.185209126191556e+00, 4.060807602213794e+03, 4.060807602213794e+03, 1.118219946602883e+03, 1.474679326933303e+04, 4.584348796026850e+01
2.763358290855836e+00, 1.192857904545614e+00, 4.189290087980982e+03, 4.189290087980982e+03, 1.113178646359575e+03, 1.576579958540340e+04, 4.598858000758662e+01
2.900978674443397e+00, 1.201727478348125e+00, 4.317772573678621e+03, 4.317772573678621e+03, 1.106843419054244e+03, 1.684353873101689e+04, 4.613216669766508e+01
3.044781297377917e+00, 1.211808367408170e+00, 4.446255059302842e+03, 4.446255059302842e+03, 1.099257223668727e+03, 1.798412930724008e+04, 4.627444708255064e+01
3.195229413689914e+00, 1.223095396110393e+00, 4.574737544849238e+03, 4.574737544849238e+03, 1.090461830268664e+03, 1.919207350806311e+04, 4.641560949182811e+01
3.352825856825365e+00, 1.235587670776440e+00, 4.703220030313013e+03, 4.703220030313013e+03, 1.080498091357875e+03, 2.047229775828547e+04, 4.655583294749449e+01
3.518117257645608e+00, 1.249288597344124e+00, 4.831702515689106e+03, 4.831702515689106e+03, 1.069406179645481e+03, 2.183019851994465e+04, 4.669528842561956e+01
3.691698802798852e+00, 1.264205938958432e+00, 4.960185000972292e+03, 4.960185000972292e+03, 1.057225795912831e+03, 2.327169403072252e+04, 4.683413999151249e+01
3.874219613188616e+00, 1.280351913785864e+00, 5.088667486157264e+03, 5.088667486157264e+03, 1.043996350182580e+03, 2.480328286602295e+04, 4.697254583079285e+01
4.066388835821656e+00, 1.297743334083085e+00, 5.217149971238689e+03, 5.217149971238689e+03, 1.029757118986029e+03, 2.643211036909097e+04, 4.711065919535245e+01
4.268982558483715e+00, 1.316401788292926e+00, 5.345632456211239e+03, 5.345632456211239e+03, 1.014547381183509e+03, 2.816604417584148e+04, 4.724862928050202e+01
4.482851676028741e+00, 1.336353868727068e+00, 5.474114941069623e+03, 5.474114941069623e+03, 9.984065345051526e+02, 3.001376027941755e+04, 4.738660204748373e+01
4.708930860274872e+00, 1.357631448248195e+00, 5.602597425808567e+03, 5.602597425808567e+03, 9.813741947364930e+02, 3.198484134189509e+04, 4.752472100388908e+01
4.948248813448323e+00, 1.380272010310969e+00, 5.731079910422814e+03, 5.731079910422814e+03, 9.634902792676537e+02, 3.408988927695003e+04, 4.766312795327151e+01
5.201940018892276e+00, 1.404319037790252e+00, 5.859562394907077e+03, 5.859562394907077e+03, 9.447950765498775e+02, 3.634065451017046e+04, 4.780196372432563e+01
5.471258243728387e+00, 1.429822467251515e+00, 5.988044879255988e+03, 5.988044879255988e+03, 9.253293028537836e+02, 3.875018478870087e+04, 4.794136888937574e+01
5.757592098046900e+00, 1.456839216743788e+00, 6.116527363464035e+03, 6.116527363464035e+03, 9.051341475955396e+02, 4.133299697883221e+04, 4.808148448154776e+01
6.062483016192034e+00, 1.485433796870600e+00, 6.245009847525471e+03, 6.245009847525471e+03, 8.842513083865325e+02, 4.410527598410064e+04, 4.822245271987079e+01
6.387646100583870e+00, 1.515679016881237e+00, 6.373492331434205e+03, 6.373492331434205e+03, 8.627230168660200e+02, 4.708510576942111e+04, 4.836441775166163e+01
6.734994360836529e+00, 1.547656799900922e+00, 6.501974815183686e+03, 6.501974815183686e+03, 8.405920562921401e+02, 5.029273852974694e+04, 4.850752642188834e+01
7.106666995275479e+00, 1.581459124281055e+00, 6.630457298766737e+03, 6.630457298766737e+03, 8.179017717923941e+02, 5.375090934749571e+04, 4.865192907979950e+01
7.505062504250276e+00, 1.617189111522283e+00, 6.758939782175395e+03, 6.758939782175395e+03, 7.946960741085344e+02, 5.748520530986548e+04, 4.879778043396693e+01
7.932877602592713e+00, 1.654962285459836e+00, 6.887422265400684e+03, 6.887422265400684e+03, 7.710194376111962e+02, 6.152450009419613e+04, 4.894524046805347e+01
8.393153122276184e+00, 1.694908032602298e+00, 7.015904748432363e+03, 7.015904748432363e+03, 7.469168933053912e+02, 6.590146759332975e+04, 4.909447543113301e+01
8.889328379082436e+00, 1.737171299939765e+00, 7.144387231258676e+03, 7.144387231258676e+03, 7.224340174981181e+02, 7.065319139724062e+04, 4.924565891831905e+01
9.425305836500186e+00, 1.781914574520202e+00, 7.272869713865764e+03, 7.272869713865764e+03, 6.976169167529472e+02, 7.582189107607018e+04, 4.939897305988628e+01
1.000552835969406e+01, 1.829320199071906e+00, 7.401352196238161e+03, 7.401352196238161e+03, 6.725122097131107e+02, 8.145579149578302e+04, 4.955460984010678e+01
1.063507194382997e+01, 1.879593090502513e+00, 7.529834678354440e+03, 7.529834678354440e+03, 6.471670063327350e+02, 8.761016820779975e+04, 4.971277257080980e+01
1.131975756719513e+01, 1.932963943996899e+00, 7.658317160202247e+03, 7.658317160202247e+03, 6.216288850191905e+02, 9.434861078638196e+04, 4.987367754941253e+01
1.206628681896677e+01, 1.989693025692051e+00, 7.786799641712828e+03, 7.786799641712828e+03, 5.959458681413344e+02, 1.017445575204475e+05, 5.003755593705121e+01
1.285789974069129e+01, 2.048285250809480e+00, 7.911589279507638e+03, 7.911589279507638e+03, 5.709082492693065e+02, 1.096380110249449e+05, 5.019980574138189e+01
1.369718603176222e+01, 2.108766551102066e+00, 8.032764324537338e+03, 8.032764324537338e+03, 5.465511770197140e+02, 1.180590316270280e+05, 5.036049608311117e+01
1.458693134033939e+01, 2.171170239730973e+00, 8.150412486328008e+03, 8.150412486328008e+03, 5.229003906134187e+02, 1.270399198198396e+05, 5.051970105490927e+01
1.553015399947691e+01, 2.235538217238355e+00, 8.264630676273522e+03, 8.264630676273522e+03, 4.999729994369716e+02, 1.366156178276023e+05, 5.067750175253404e+01
1.653005386089212e+01, 2.301916141048816e+00, 8.375514512105286e+03, 8.375514512105286e+03, 4.777803068129905e+02, 1.468232205098892e+05, 5.083397372959715e+01
1.759012268039256e+01, 2.370359579950888e+00, 8.483167698895208e+03, 8.483167698895208e+03, 4.563266119724216e+02, 1.577031282408054e+05, 5.098920154097061e+01
1.871378418440762e+01, 2.440909993259864e+00, 8.587664673479589e+03, 8.587664673479589e+03, 4.356172611584081e+02, 1.692953680210380e+05, 5.114322537913230e+01
1.990487902835138e+01, 2.513625454026675e+00, 8.689099854608665e+03, 8.689099854608665e+03, 4.156493727050240e+02, 1.816445813258598e+05, 5.129611223435235e+01
2.116726646066357e+01, 2.588554740027471e+00, 8.787548788018657e+03, 8.787548788018657e+03, 3.964200459092422e+02, 1.947959355200908e+05, 5.144789945471473e+01
2.250507719545293e+01, 2.665752611559470e+00, 8.883091235471931e+03, 8.883091235471931e+03, 3.779222319333787e+02, 2.087977452240190e+05, 5.159862902236823e+01
2.392273802574633e+01, 2.745280029282480e+00, 8.975809987064595e+03, 8.975809987064595e+03, 3.601454213334093e+02, 2.237017608764885e+05, 5.174834701337390e+01
2.542457124252667e+01, 2.827181409118841e+00, 9.065765323810876e+03, 9.065765323810876e+03, 3.430808863691527e+02, 2.395589616670684e+05, 5.189706211015486e+01
2.701500559007451e+01, 2.911497585072337e+00, 9.153013967833405e+03, 9.153013967833405e+03, 3.267182631252532e+02, 2.564217374748829e+05, 5.204477419286954e+01
2.869918839204356e+01, 2.998297188838854e+00, 9.237639896103643e+03, 9.237639896103643e+03, 3.110401460862283e+02, 2.743504075722398e+05, 5.219152804858072e+01
3.048159175461926e+01, 3.087603735497891e+00, 9.319681626968597e+03, 9.319681626968597e+03, 2.960359088450834e+02, 2.933984122632512e+05, 5.233728879656198e+01
3.236675301747442e+01, 3.179437080765059e+00, 9.399179420201581e+03, 9.399179420201581e+03, 2.816929599136948e+02, 3.136200982807946e+05, 5.248201943289291e+01
3.435985424170828e+01, 3.273840957865978e+00, 9.476197246171450e+03, 9.476197246171450e+03, 2.679931082689226e+02, 3.350769533902999e+05, 5.262572279033091e+01
3.646437125518246e+01, 3.370772895906242e+00, 9.550734399144640e+03, 9.550734399144640e+03, 2.549284581367019e+02, 3.578122592891967e+05, 5.276827608096731e+01
3.868459662103633e+01, 3.470227352998131e+00, 9.622830519156299e+03, 9.622830519156299e+03, 2.424827600252173e+02, 3.818781475053153e+05, 5.290962403565565e+01
4.102435532252510e+01, 3.572175878795368e+00, 9.692516176783805e+03, 9.692516176783805e+03, 2.306404489110296e+02, 4.073217437824851e+05, 5.304968797177413e+01
4.348525019623173e+01, 3.676497002697070e+00, 9.759772145283405e+03, 9.759772145283405e+03, 2.193934416965500e+02, 4.341659057411456e+05, 5.318827858050851e+01
4.606926306540353e+01, 3.783094836966297e+00, 9.824614352714616e+03, 9.824614352714616e+03, 2.087267510235533e+02, 4.624373574840635e+05, 5.332526455411518e+01
4.877729757166679e+01, 3.891838644478763e+00, 9.887052527423873e+03, 9.887052527423873e+03, 1.986257392376314e+02, 4.921507557642784e+05, 5.346049078180179e+01
5.160679338591047e+01, 4.002475844149481e+00, 9.947047258582294e+03, 9.947047258582294e+03, 1.890829419237399e+02, 5.232822599321259e+05, 5.359368005871475e+01
5.455540749293201e+01, 4.114786679767208e+00, 1.000460177073065e+04, 1.000460177073065e+04, 1.800833118180886e+02, 5.558097281774506e+05, 5.372463071919500e+01
5.761856855374639e+01, 4.228491234823458e+00, 1.005970886522925e+04, 1.005970886522925e+04, 1.716130078476015e+02, 5.896857337471708e+05, 5.385310310514453e+01
6.078926722231327e+01, 4.343249928538322e+00, 1.011235506111494e+04, 1.011235506111494e+04, 1.636587633371897e+02, 6.248350091181430e+05, 5.397882677400752e+01
6.405933297304647e+01, 4.458715707617714e+00, 1.016254546748081e+04, 1.016254546748081e+04, 1.562042677518853e+02, 6.611684294225581e+05, 5.410156053987126e+01
6.741812380204345e+01, 4.574490513819479e+00, 1.021028255015368e+04, 1.021028255015368e+04, 1.492335945910391e+02, 6.985683755702581e+05, 5.422104460543310e+01
7.085413138944988e+01, 4.690184485193501e+00, 1.025558979813793e+04, 1.025558979813793e+04, 1.427279072173675e+02, 7.369064968317047e+05, 5.433706192717714e+01
7.435169570511144e+01, 4.805307692009085e+00, 1.029846745231997e+04, 1.029846745231997e+04, 1.366720065945560e+02, 7.760069856962085e+05, 5.444932815420113e+01
7.789099817358718e+01, 4.919279886501672e+00, 1.033890095468955e+04, 1.033890095468955e+04, 1.310529869572753e+02, 8.156462163333119e+05, 5.455750912948510e+01
8.145114517150890e+01, 5.031534622322172e+00, 1.037689821291536e+04, 1.037689821291536e+04, 1.258551132471245e+02, 8.555871409830556e+05, 5.466132124367424e+01
8.500123109371374e+01, 5.141242243167478e+00, 1.041239618818332e+04, 1.041239618818332e+04, 1.210726411211154e+02, 8.954788908192575e+05, 5.476027676327161e+01
8.849792705275735e+01, 5.247259111076057e+00, 1.044525871155114e+04, 1.044525871155114e+04, 1.167095044044300e+02, 9.348290022135819e+05, 5.485366088758863e+01
9.188286449906160e+01, 5.348072283223910e+00, 1.047527219232229e+04, 1.047527219232229e+04, 1.127793834612855e+02, 9.729732876302594e+05, 5.494050458575067e+01
9.508960912329658e+01, 5.442022038037351e+00, 1.050221776492397e+04, 1.050221776492397e+04, 1.092960816548659e+02, 1.009153999959286e+06, 5.501978722974314e+01
9.817650952472435e+01, 5.531103552279635e+00, 1.052690109610770e+04, 1.052690109610770e+04, 1.061430891907260e+02, 1.044021306823957e+06, 5.509354681010156e+01
1.014160356298677e+02, 5.623227914827849e+00, 1.055158442728026e+04, 1.055158442728026e+04, 1.030266829055341e+02, 1.080651446655892e+06, 5.516842819592943e+01
1.048185164245401e+02, 5.718557460787477e+00, 1.057626775846821e+04, 1.057626775846821e+04, 9.994723150376262e+01, 1.119164963509802e+06, 5.524447052853871e+01
1.090133407336989e+02, 5.834176363724707e+00, 1.060509350743736e+04, 1.060509350743736e+04, 9.639824985506364e+01, 1.166701765546444e+06, 5.533479927538386e+01
1.134653661647095e+02, 5.954705362520958e+00, 1.063391925642368e+04, 1.063391925642368e+04, 9.290075778137152e+01, 1.217215461452493e+06, 5.542683730132931e+01
1.181962905176232e+02, 6.080472280643207e+00, 1.066274500539494e+04, 1.066274500539494e+04, 8.945534260412613e+01, 1.270959651378391e+06, 5.552065881704280e+01
1.232114059173095e+02, 6.211350192819951e+00, 1.069146658270617e+04, 1.069146658270617e+04, 8.607475701405174e+01, 1.328002095555866e+06, 5.561599380169475e+01
1.285075958146493e+02, 6.347001367331748e+00, 1.071994779738358e+04, 1.071994779738358e+04, 8.277466452798586e+01, 1.388314666497692e+06, 5.571243955838746e+01
1.340836307171422e+02, 6.487154528964544e+00, 1.074808399119858e+04, 1.074808399119858e+04, 7.956614679468075e+01, 1.451890208783896e+06, 5.580966888236409e+01
1.399454776739334e+02, 6.631730298977140e+00, 1.077582146974991e+04, 1.077582146974991e+04, 7.645382915143223e+01, 1.518803304382929e+06, 5.590750766670577e+01
1.460968361005800e+02, 6.780597750737794e+00, 1.080310472486776e+04, 1.080310472486776e+04, 7.344212840499816e+01, 1.589102525091275e+06, 5.600575958875876e+01
1.525457803028937e+02, 6.933736172616634e+00, 1.082990566615689e+04, 1.082990566615689e+04, 7.053209567070586e+01, 1.662886316116789e+06, 5.610431279759850e+01
1.593004224265035e+02, 7.091125422450780e+00, 1.085620074279332e+04, 1.085620074279332e+04, 6.772409316494972e+01, 1.740253565016689e+06, 5.620306266056376e+01
1.663689727023807e+02, 7.252747652932648e+00, 1.088197085253943e+04, 1.088197085253943e+04, 6.501785054204754e+01, 1.821304282566774e+06, 5.630191254391192e+01
1.737608488938916e+02, 7.418612164750161e+00, 1.090720462198291e+04, 1.090720462198291e+04, 6.241217464333426e+01, 1.906152338797112e+06, 5.640078803149884e+01
1.814876500517788e+02, 7.588774528312204e+00, 1.093189987171260e+04, 1.093189987171260e+04, 5.990487503461634e+01, 1.994936718190175e+06, 5.649964561947047e+01
1.895624191158127e+02, 7.763316848576318e+00, 1.095605920701534e+04, 1.095605920701534e+04, 5.749328360675820e+01, 2.087813146464917e+06, 5.659845813953802e+01
1.979956377438851e+02, 7.942261342519293e+00, 1.097967796332721e+04, 1.097967796332721e+04, 5.517547061739352e+01, 2.184908018534780e+06, 5.669716579261086e+01
2.068010424587991e+02, 8.125696017461385e+00, 1.100276144088962e+04, 1.100276144088962e+04, 5.294853823012535e+01, 2.286385297342341e+06, 5.679574709357190e+01
2.159937785947869e+02, 8.313731622976949e+00, 1.102531780275036e+04, 1.102531780275036e+04, 5.080937284998840e+01, 2.392425370227173e+06, 5.689419199597682e+01
2.255871114402094e+02, 8.506434332750713e+00, 1.104734994267315e+04, 1.104734994267315e+04, 4.875542069650447e+01, 2.503187112579472e+06, 5.699246657110051e+01
2.355968241037599e+02, 8.703915870087881e+00, 1.106886630130285e+04, 1.106886630130285e+04, 4.678366391109537e+01, 2.618858613317386e+06, 5.709056026205062e+01
2.460371591591745e+02, 8.906251801333797e+00, 1.108987139004630e+04, 1.108987139004630e+04, 4.489151117100045e+01, 2.739610323637642e+06, 5.718844397043571e+01
2.569279033522241e+02, 9.113618622000550e+00, 1.111037994287707e+04, 1.111037994287707e+04, 4.307552536378676e+01, 2.865677004112887e+06, 5.728613619332738e+01
2.682831454304482e+02, 9.326076786525775e+00, 1.113039462014296e+04, 1.113039462014296e+04, 4.133342472047799e+01, 2.997227673194234e+06, 5.738359866877631e+01
2.801235563531303e+02, 9.543804687163327e+00, 1.114992921254051e+04, 1.114992921254051e+04, 3.966202390572580e+01, 3.134507753315046e+06, 5.748084674209483e+01
2.924659925306261e+02, 9.766902658634516e+00, 1.116898976254524e+04, 1.116898976254524e+04, 3.805888943462382e+01, 3.277718666229740e+06, 5.757785837193902e+01
3.053311651141813e+02, 9.995534885927217e+00, 1.118758754389177e+04, 1.118758754389177e+04, 3.652121892240945e+01, 3.427106727137269e+06, 5.767463814730989e+01
3.187420372590730e+02, 1.022989665853177e+01, 1.120573536847552e+04, 1.120573536847552e+04, 3.504617492443136e+01, 3.582944655702410e+06, 5.777120049923317e+01
3.327139932254742e+02, 1.047004451135434e+01, 1.122343491429894e+04, 1.122343491429894e+04, 3.363189779913068e+01, 3.745417282956906e+06, 5.786750105088502e+01
3.472700807956905e+02, 1.071616337239184e+01, 1.124069756751232e+04, 1.124069756751232e+04, 3.227580601190537e+01, 3.914798650037438e+06, 5.796354714943288e+01
3.624336473772559e+02, 1.096843517040870e+01, 1.125753365015467e+04, 1.125753365015467e+04, 3.097548543288558e+01, 4.091366514947903e+06, 5.805934193218941e+01
3.782286674988212e+02, 1.122704472543622e+01, 1.127395294656546e+04, 1.127395294656546e+04, 2.972864108856039e+01, 4.275406153370430e+06, 5.815488688981101e+01
3.946805580272172e+02, 1.149219292062607e+01, 1.128996553345007e+04, 1.128996553345007e+04, 2.853303076031722e+01, 4.467219862383571e+06, 5.825018663796943e+01
4.118085695964228e+02, 1.176397604325917e+01, 1.130557488200767e+04, 1.130557488200767e+04, 2.738696750665913e+01, 4.667038195506833e+06, 5.834520677604564e+01
4.296398332426318e+02, 1.204261193269785e+01, 1.132079144512506e+04, 1.132079144512506e+04, 2.628830538011722e+01, 4.875183740103267e+06, 5.843995494202837e+01
4.482041107158628e+02, 1.232835115300863e+01, 1.133562652240568e+04, 1.133562652240568e+04, 2.523491270892633e+01, 5.092010031404389e+06, 5.853444625277462e+01
4.675288206609566e+02, 1.262140015239224e+01, 1.135008826161725e+04, 1.135008826161725e+04, 2.422495215044745e+01, 5.317843467613296e+06, 5.862867774794850e+01
4.876408276507262e+02, 1.292195144964523e+01, 1.136418370200408e+04, 1.136418370200408e+04, 2.325672162238363e+01, 5.553004129722167e+06, 5.872263998226909e+01
5.085671507515495e+02, 1.323019545915342e+01, 1.137791951973759e+04, 1.137791951973759e+04, 2.232859693360638e+01, 5.797814031153125e+06, 5.881632140475056e+01
5.303423573374066e+02, 1.354642774977698e+01, 1.139130652589305e+04, 1.139130652589305e+04, 2.143873223843037e+01, 6.052683662620995e+06, 5.890973988272304e+01
5.529909127355210e+02, 1.387079126289159e+01, 1.140434851621618e+04, 1.140434851621618e+04, 2.058580430480941e+01, 6.317905443652586e+06, 5.900286560894789e+01
5.765496680410678e+02, 1.420360270244516e+01, 1.141705606172117e+04, 1.141705606172117e+04, 1.976809388609905e+01, 6.593916938453320e+06, 5.909571736083686e+01
6.010438928203255e+02, 1.454500964855104e+01, 1.142943274223576e+04, 1.142943274223576e+04, 1.898438449179115e+01, 6.881020180863704e+06, 5.918826415780114e+01
6.265135268341387e+02, 1.489536090585297e+01, 1.144148921699961e+04, 1.144148921699961e+04, 1.823305590673549e+01, 7.179689250794192e+06, 5.928052823821298e+01
6.529909292514355e+02, 1.525489393845054e+01, 1.145323153763411e+04, 1.145323153763411e+04, 1.751282934572746e+01, 7.490309536229180e+06, 5.937249882621335e+01
6.805194166078347e+02, 1.562398946808009e+01, 1.146466988214989e+04, 1.146466988214989e+04, 1.682222047203532e+01, 7.813395129684204e+06, 5.946419893743318e+01
7.091327449368939e+02, 1.600289321496644e+01, 1.147580951651413e+04, 1.147580951651413e+04, 1.616009062859639e+01, 8.149348112335107e+06, 5.955561434889081e+01
7.388755805356700e+02, 1.639199087881969e+01, 1.148665940086597e+04, 1.148665940086597e+04, 1.552512301129012e+01, 8.498698792631218e+06, 5.964676218713693e+01
