0.000000000000000e+00, 9.999000099990002e-05, 1.000000000000000e+04, 1.074212944456432e+02, -1.003918450037278e+04, 1.200000000000000e+00, 0.000000000000000e+00, -1.199760035995201e-08, 2.600063287793441e-01, 7.399936712204482e-01, 0.000000000000000e+00, 2.079426739827923e-13, 2.466645570732747e-01, 2.400000000000000e-01, -2.400000000000000e-01, -1.000000000000000e+00, 0.000000000000000e+00
1.000000000000000e-07, 9.999107510618391e-05, 9.999892569042448e+03, 1.074202905371715e+02, -1.003898493372918e+04, 1.200000000000000e+00, -1.199760036127644e-15, -1.199760036392530e-08, 2.600083955933519e-01, 7.399916044064405e-01, 0.000000000000000e+00, 2.079510283093598e-13, 2.466638681352721e-01, 2.400000000000000e-01, -2.400000000000000e-01, -1.000000000000000e+00, -2.220446049250313e-16
3.138796607642202e-07, 9.999337240609510e-05, 9.999662803318402e+03, 1.074181434481232e+02, -1.003855812133902e+04, 1.200000000000000e+00, -3.765802735061968e-15, -1.199760039909604e-08, 2.600128160590757e-01, 7.399871839407168e-01, 0.000000000000000e+00, 2.079688973637373e-13, 2.466623946466975e-01, 2.400000000000000e-01, -2.400000000000000e-01, -1.000000000000000e+00, -2.220446049250313e-16
7.460839895178739e-07, 9.999801477106707e-05, 9.999198526834505e+03, 1.074138049262218e+02, -1.003769570969846e+04, 1.200000000000000e+00, -8.951217596194694e-15, -1.199760058110400e-08, 2.600217487390565e-01, 7.399782512607360e-01, 0.000000000000000e+00, 2.080050103724201e-13, 2.466594170867039e-01, 2.400000000000000e-01, -2.400000000000000e-01, -1.000000000000000e+00, -2.220446049250313e-16
1.696245236985204e-06, 1.000082206796526e-04, 9.998177999608757e+03, 1.074042683973215e+02, -1.003580017001775e+04, 1.200000000000000e+00, -2.035087311211597e-14, -1.199760150293641e-08, 2.600413858412821e-01, 7.399586141585104e-01, 0.000000000000000e+00, 2.080844180970841e-13, 2.466528713859619e-01, 2.400000000000000e-01, -2.400000000000000e-01, -1.000000000000000e+00, -2.220446049250313e-16
3.553446046646804e-06, 1.000281697075547e-04, 9.996183822553481e+03, 1.073856333405064e+02, -1.003209667455385e+04, 1.200000000000000e+00, -4.263283150901847e-14, -1.199760537482665e-08, 2.600797665873517e-01, 7.399202334124405e-01, 0.000000000000000e+00, 2.082396957093228e-13, 2.466400778039385e-01, 2.400000000000000e-01, -2.400000000000000e-01, -1.000000000000000e+00, -2.220446049250313e-16
7.584166289168718e-06, 1.000714672636807e-04, 9.991858377554070e+03, 1.073452129533479e+02, -1.002406598736170e+04, 1.200000000000000e+00, -9.099185393667935e-14, -1.199762319249141e-08, 2.601630548193472e-01, 7.398369451804446e-01, 0.000000000000000e+00, 2.085769982430101e-13, 2.466123150599396e-01, 2.400000000000000e-01, -2.400000000000000e-01, -1.000000000000000e+00, 0.000000000000000e+00
1.605507048861997e-05, 1.001624687328869e-04, 9.982779479984643e+03, 1.072603714296855e+02, -1.000722035723159e+04, 1.200000000000000e+00, -1.926228667520688e-13, -1.199770257073251e-08, 2.603380463541075e-01, 7.396619536456839e-01, 0.000000000000000e+00, 2.092872102542921e-13, 2.465539845483518e-01, 2.400000000000000e-01, -2.400000000000000e-01, -1.000000000000000e+00, -2.220446049250313e-16
3.209070669726261e-05, 1.003347662924131e-04, 9.965635065313505e+03, 1.071001542348495e+02, -9.975447777326692e+03, 1.200000000000000e+00, -3.850158378610167e-13, -1.199800788110824e-08, 2.606691397983310e-01, 7.393308602014592e-01, 0.000000000000000e+00, 2.106366485277096e-13, 2.464436200669422e-01, 2.400000000000000e-01, -2.400000000000000e-01, -1.000000000000000e+00, -4.440892098500626e-16
6.429315956873017e-05, 1.006808874055264e-04, 9.931371731808056e+03, 1.067799419532693e+02, -9.912100243767503e+03, 1.200000000000000e+00, -7.713986194509085e-13, -1.199922950690154e-08, 2.613333640838786e-01, 7.386666359159090e-01, 0.000000000000000e+00, 2.133663610478192e-13, 2.462222119717561e-01, 2.400000000000000e-01, -2.400000000000000e-01, -1.000000000000000e+00, -4.440892098500626e-16
1.335671237077546e-04, 1.014259908803603e-04, 9.858405772821845e+03, 1.060979568864175e+02, -9.777865589543904e+03, 1.200000000000000e+00, -1.602796618956588e-12, -1.200457105812401e-08, 2.627592138430274e-01, 7.372407861567539e-01, 0.000000000000000e+00, 2.193288282859086e-13, 2.457469287186985e-01, 2.400000000000000e-01, -2.400000000000000e-01, -9.999999999999998e-01, -2.220446049250313e-16
2.785144165407493e-04, 1.029873575316986e-04, 9.708929684254781e+03, 1.047005453867754e+02, -9.505714751644906e+03, 1.200000000000000e+00, -3.344292670285827e-12, -1.202737644061044e-08, 2.657293050732381e-01, 7.342706949265304e-01, 0.000000000000000e+00, 2.322101419832238e-13, 2.447568983086111e-01, 2.400000000000000e-01, -2.399999999999996e-01, -9.999999999999984e-01, -2.220446049250313e-16
