-1.255 6.41763e-30 5.91726e-42 0 1 0.78063 0.000571414 1.01727e-07 4.23945e-32 0 
-1.25 5.66977e-29 4.39525e-41 0 1 0.784518 0.000622945 1.19042e-07 9.20133e-32 0 
-1.245 4.90286e-28 3.20771e-40 0 1 0.788389 0.000678913 1.39257e-07 1.99237e-31 0 
-1.24 4.14732e-27 2.30369e-39 0 1 0.792242 0.000739676 1.62851e-07 4.30384e-31 0 
-1.235 3.42974e-26 1.62804e-38 0 1 0.796077 0.000805623 1.90377e-07 9.27458e-31 0 
-1.23 2.79007e-25 1.13438e-37 0 1 0.799892 0.000877169 2.22478e-07 1.99376e-30 0 
-1.225 2.20082e-24 7.71378e-37 0 1 0.803688 0.000954759 2.599e-07 4.27538e-30 0 
-1.22 1.68661e-23 5.11912e-36 0 1 0.807464 0.00103888 3.03506e-07 9.14509e-30 0 
-1.215 1.26184e-22 3.32624e-35 0 1 0.811219 0.00113003 3.54296e-07 1.95118e-29 0 
-1.21 9.2598e-22 2.11981e-34 0 1 0.814952 0.00122877 4.13432e-07 4.1523e-29 0 
-1.205 6.58173e-21 1.30111e-33 0 1 0.818664 0.0013357 4.82253e-07 8.81352e-29 0 
-1.2 4.55733e-20 1.1969e-32 0 1 0.822354 0.00145143 5.6231e-07 1.8658e-28 0 
-1.195 3.07483e-19 7.74721e-32 0 1 0.826021 0.00157666 6.55399e-07 3.93932e-28 0 
-1.19 2.01176e-18 4.93123e-31 0 1 0.829664 0.0017121 7.63589e-07 8.2947e-28 0 
-1.185 1.27803e-17 3.07438e-30 0 1 0.833283 0.00185852 8.89274e-07 1.74179e-27 0 
-1.18 7.92178e-17 1.87304e-29 0 1 0.836878 0.00201676 1.03522e-06 3.64741e-27 0 
-1.175 4.72457e-16 1.11665e-28 0 1 0.840448 0.0021877 1.2046e-06 7.61658e-27 0 
-1.17 2.7296e-15 6.47943e-28 0 1 0.843993 0.00237228 1.40109e-06 1.586e-26 0 
-1.165 1.53454e-14 3.65285e-27 5.051e-278 1 0.847511 0.0025715 1.62891e-06 3.29306e-26 0 
-1.16 8.30587e-14 2.00671e-26 4.03155e-267 1 0.851002 0.00278643 1.89295e-06 6.8177e-26 0 
-1.155 4.35116e-13 1.07305e-25 2.37896e-256 1 0.854466 0.00301822 2.19878e-06 1.40735e-25 0 
-1.15 2.20391e-12 5.58834e-25 1.02683e-245 1 0.857903 0.00326808 2.55285e-06 2.89654e-25 0 
-1.145 1.07649e-11 2.83405e-24 3.13014e-235 1 0.86131 0.0035373 2.96256e-06 5.94364e-25 0 
-1.14 5.03949e-11 1.39741e-23 6.15938e-225 1 0.864689 0.00382724 3.4364e-06 1.21593e-24 0 
-1.135 2.2865e-10 6.73048e-23 9.33271e-215 1 0.868039 0.00413938 3.98411e-06 2.4799e-24 0 
-1.13 9.94694e-10 3.14308e-22 9.26991e-205 1 0.871358 0.00447524 4.61686e-06 5.0421e-24 0 
-1.125 4.14612e-09 1.41905e-21 5.99379e-195 1 0.874647 0.00483648 5.34745e-06 1.02195e-23 0 
-1.12 1.66444e-08 6.25438e-21 2.75322e-185 1 0.877904 0.00522483 6.19055e-06 2.06477e-23 0 
-1.115 6.41002e-08 2.69818e-20 8.49486e-176 1 0.88113 0.00564214 7.16292e-06 4.15836e-23 0 
-1.11 2.36122e-07 1.14e-19 1.6888e-166 1 0.884323 0.00609035 8.28374e-06 8.34779e-23 0 
-1.105 8.33086e-07 4.7306e-19 2.22635e-157 1 0.887484 0.00657152 9.57492e-06 1.67032e-22 0 
-1.1 2.80407e-06 1.91443e-18 1.83386e-148 1 0.890612 0.00708784 1.10615e-05 3.33116e-22 0 
-1.095 9.00967e-06 7.54626e-18 9.6047e-140 1 0.893706 0.00764159 1.27719e-05 6.62128e-22 0 
-1.09 2.75884e-05 2.89597e-17 3.13214e-131 1 0.896765 0.00823521 1.47388e-05 1.31168e-21 0 
-1.085 8.04948e-05 1.07956e-16 6.39481e-123 1 0.89979 0.00887126 1.69992e-05 2.5896e-21 0 
-1.08 0.000223597 5.59661e-16 8.13264e-115 1 0.90278 0.00955242 1.95952e-05 5.09504e-21 0 
-1.075 0.000590475 2.1761e-15 6.34559e-107 1 0.905734 0.0102815 2.25749e-05 9.98976e-21 0 
