-19.1476 -8.34651  6.48381e-08
-1.57064 -6.17457  0
-14.423 -0.536571  7.1024e-116
-1.95549 15.5428  5.31555e-216
-14.2677 5.0552  0.0586246
-18.5965 -16.1356  1.31397e-147
0.861719 -18.0063  0
-5.43609 7.00722  1.41871e-228
-7.34366 -3.01962  3.03189e-44
-16.2308 -4.03457  6.25195e-148
10.6737 -7.94204  5.9485e-296
9.90336 -15.4251  1.54054e-42
-9.06009 -15.5571  3.45713e-101
-17.3266 0.132089  0
-19.9773 9.10469  1.13174e-253
1.26148 3.81587  2.10074e-181
-10.4877 -7.10851  3.07641e-23
-10.0484 -13.858  3.70014e-244
-6.29884 -7.31362  0
-7.62814 -8.89971  4.00663e-185
6.78394 8.50979  5.48954e-225
16.9596 6.41048  0.00163168
-10.1661 18.9026  5.09052e-35
-4.57639 -2.72792  3.23691e-19
-12.0751 -5.11509  3.34582e-113
11.3702 1.87474  2.70787e-241
-19.017 -18.8918  2.69128e-10
-2.9447 -18.1202  0
-4.41923 -8.67139  7.00373e-288
-17.0849 -4.29855  5.94388e-177
-11.8522 -15.5886  1.10544e-315
8.27902 18.3781  0
15.5714 19.8456  3.57341e-33
-2.55714 19.1262  2.25585e-105
-2.8731 3.01627  0.0474618
-19.9373 3.0613  3.0473e-51
-5.31646 -2.9768  6.1246e-257
15.9312 -17.1255  1.02272e-123
-4.08975 -15.9602  1.16495e-77
7.64893 16.4614  8.45691e-273
-0.986067 12.1172  2.59326e-21
-3.01539 7.49858  0.000110402
1.74366 0.654047  5.55579e-27
-14.7477 -13.0939  1.07408e-36
8.78904 4.18152  0
5.1829 -18.0507  7.71205e-07
-1.93327 -5.41287  4.18099e-174
-0.800328 8.21604  4.68379e-112
-18.779 6.12455  2.93817e-14
-16.187 4.00575  1.55248e-198
15.9178 -3.04701  1.21586e-185
-16.1666 11.8284  9.94455e-20
-13.8467 11.3489  8.3845e-106
-7.73139 16.6431  2.50395e-85
-10.7434 9.91458  4.60103e-15
-8.09332 -3.11511  6.74315e-67
2.13396 -18.756  1.99894e-158
-4.57304 -13.8582  1.68954e-221
-11.9087 12.5216  6.31401e-249
8.9175 -3.81752  1.74537e-59
-12.9341 0.907102  2.33964e-28
3.65731 -8.0509  3.20723e-176
-6.18701 18.8147  3.01209e-85
-11.8172 -0.134739  4.79526e-06
4.54574 11.594  4.17681e-173
0.0722702 3.15865  0.0530039
9.01471 15.5854  3.90011e-32
3.41724 -7.49635  8.30623e-25
-7.73498 8.40898  1.78558e-82
-0.273394 -2.52817  2.57354e-52
-13.3597 -15.3211  1.53299e-71
2.63901 3.0665  0
-2.89204 -1.23016  8.1489e-21
-2.4809 5.39908  3.80696e-83
2.62827 -17.1432  1.56577e-34
-13.9888 19.0856  1.91442e-193
13.5619 17.3794  6.94564e-40
-13.0524 10.5571  1.98284e-66
-13.2865 -8.96174  1.41564e-83
-14.0152 -1.53144  2.05729e-320
-5.24747 -6.74618  7.87084e-223
-1.65614 2.36716  2.07789e-164
-18.4792 -11.9548  4.82215e-47
-7.50403 -3.92176  0
1.60959 -7.69592  3.58982e-160
-9.96211 -9.73145  1.17912e-99
-16.631 -8.22215  4.10657e-274
-19.9602 5.62943  0
-3.6651 -15.753  5.04659e-223
1.96239 7.21575  6.32134e-263
17.1787 18.5312  7.15919e-09
-7.25973 7.64635  9.26488e-112
16.4132 12.6833  1.51219e-53
4.57836 -5.53729  7.94219e-61
-10.5971 -3.0623  5.38168e-59
-16.2614 -1.03039  1.18786e-191
19.0509 10.9202  3.37856e-252
0.161158 17.2725  4.56886e-73
5.62619 17.8295  0.076153
-1.87354 -10.411  4.17316e-17
-2.1425 -3.91465  9.41448e-166
-8.79513 14.0761  7.32621e-100
-6.7901 -14.2186  2.49351e-29
-3.91711 -8.28683  4.09429e-290
14.5746 7.42021  7.36102e-166
1.56111 -5.58008  3.98657e-25
-11.1748 -19.215  2.02598e-81
17.8094 2.29605  0
-13.4801 1.61064  4.24169e-28
14.1629 8.85389  1.59164e-175
-18.8539 14.6426  1.84384e-27
-3.90107 -0.725409  2.79597e-112
-2.43568 9.52127  4.63407e-88
-4.50217 18.9311  5.33841e-16
11.7584 2.11275  0.00409241
8.48972 17.4276  1.79625e-10
3.27105 -6.83554  7.03576e-30
-5.92504 -2.164  3.78891e-78
1.65787 -10.8713  3.19785e-122
-14.0003 7.68596  9.23134e-131
-7.68803 14.6928  3.95429e-118
-16.7945 -4.37829  5.23164e-21
-11.1226 -5.6789  1.43636e-311
-19.1692 -1.86351  4.38762e-234
0.225814 15.4571  3.99679e-316
-1.25261 16.2582  0.774695
1.46901 15.8562  0.407502
2.32688 15.6989  0.0982028
-5.19693 -13.4192  0.0130917
7.32606 -16.6202  3.80141e-252
-2.04621 12.3582  3.97631e-135
-3.82959 -18.5968  1.14908e-06
-10.5831 -2.88171  2.96833e-310
7.41032 -9.97681  3.36836e-189
6.91627 4.86323  2.95862e-73
0.62108 -8.89656  2.73791e-06
8.05776 18.9648  6.88573e-121
-4.10945 -10.1963  9.22949e-35
-3.15378 -1.53933  5.48614e-192
-1.7032 7.67786  3.68325e-88
-0.164738 -16.2089  7.02532e-20
4.76808 5.58511  7.20245e-218
6.43691 8.25142  3.33545e-07
1.50717 4.54998  0.00281869
5.27344 -3.67098  3.81448e-19
-11.1882 6.00795  7.7653e-43
-18.0012 19.8499  4.45239e-102
3.55219 10.1747  9.07258e-67
2.89515 1.89213  0.0755259
-16.3173 -5.40891  6.88647e-25
1.43574 0.752001  4.08148e-319
-18.6407 4.90875  7.83243e-38
-5.25432 16.6351  2.1804e-211
-18.5888 -8.85407  7.69383e-07
-10.6039 2.71036  0
5.02813 -12.973  1.21847e-126
4.79513 11.2902  4.15398e-119
-11.4821 1.86633  0.039472
12.4107 -11.1945  3.98939e-146
16.7059 -2.18179  3.04354e-54
19.8602 -10.194  1.83979e-20
-8.23346 -17.1491  7.51777e-36
0.558366 -7.51351  0
5.50533 18.6529  8.83715e-108
10.8762 14.6805  1.26349e-19
-9.86258 -14.7395  1.80382e-31
-19.8805 -19.4587  0
-1.45855 -8.00011  0
-8.37389 -16.5577  1.41135e-133
17.9753 -4.02088  0
-4.80544 -8.656  5.49503e-24
4.57233 6.64515  7.60599e-182
-3.21527 -3.3672  2.10079e-05
-3.24595 5.16035  2.57655e-105
17.5476 -0.604843  1.55094e-40
15.0355 17.3366  5.06458e-23
17.5523 6.99333  1.28024e-79
7.53627 -9.0542  6.27396e-41
-9.00329 10.6368  1.67316e-65
-3.51707 -19.9944  3.07434e-48
12.6447 7.93904  0
1.11651 13.8446  1.18089e-17
0.373452 14.1351  0.863766
0.721086 15.5894  0.67067
0.324498 16.2388  0.5157
0.997919 14.0486  0.364025
-0.233968 15.5285  0.890262
-0.320686 15.9905  0.742511
0.760032 16.14  0.654864
-3.11184 12.5085  0.2316
14.0849 1.0486  2.3478e-09
-11.5478 10.3574  2.10171e-14
6.08024 -6.24846  6.5468e-71
2.23614 -14.6171  1.17394e-54
4.05974 14.6484  1.00493e-166
-15.6362 2.84149  0.000373056
-18.1921 -2.81692  1.31417e-191
4.33571 -8.33839  7.27764e-313
7.87992 -17.0707  2.64186e-82
-4.55439 -17.8913  1.22982e-134
-0.877028 4.69905  4.4399e-311
-15.4183 -14.2305  2.74372e-29
4.17746 1.33482  0
16.2533 -13.1679  2.85793e-22
8.46522 10.6774  1.01603e-51
0.246879 6.24559  1.59445e-08
19.1071 13.9934  2.0362e-17
14.9308 5.36645  3.01526e-95
11.4856 -15.377  1.37004e-21
6.18016 -16.4213  1.62671e-89
1.29444 -18.9114  2.58926e-144
5.23293 -1.19453  2.58397e-235
17.759 -9.14789  1.21751e-29
18.0823 10.6368  8.52909e-33
19.0345 3.4966  8.30238e-63
16.5155 -13.4975  9.71201e-38
14.4597 -8.06057  1.01807e-52
18.0968 -0.859789  2.01874e-32
6.07082 -6.99356  1.07681e-24
-0.241861 -10.1852  7.85432e-60
4.92682 16.0211  6.5278e-144
3.17851 -9.46873  4.43055e-09
-8.00359 -15.8585  5.29387e-102
-18.9915 3.57953  0
18.265 -9.83696  4.00768e-234
0.144745 -2.39399  1.07845e-34
-5.31086 -7.20826  3.09177e-67
12.5681 -2.41023  9.80929e-171
3.29026 -3.8973  3.37109e-17
-6.44972 -8.71803  7.00213e-56
5.84065 13.976  2.81207e-205
-18.2949 12.112  3.3417e-07
-1.22399 13.2274  4.82079e-128
2.08016 7.09468  0.00230516
7.65975 14.3507  6.65244e-09
-13.7002 16.8702  3.16542e-14
15.1241 13.7715  1.79341e-48
14.7987 8.2885  1.11406e-56
3.89853 -1.32929  4.91772e-29
13.2113 13.2308  1.82414e-36
-1.21877 3.09535  1.34371e-39
1.17985 -2.78372  7.61399e-40
14.9768 7.89513  1.96788e-62
-5.96487 -2.78628  1.05376e-28
2.29982 -3.97527  4.66939e-129
-13.5903 14.587  3.73749e-63
-10.121 13.1405  1.38306e-60
-5.47985 12.066  2.87621e-42
-10.7774 12.9803  4.95548e-20
-13.7994 -5.12679  7.31578e-48
-9.08709 -14.8163  6.36634e-270
-11.7565 2.91981  0
-0.0901129 -6.06095  2.21002e-138
-9.84654 -4.32773  3.3575e-100
-19.2419 9.52488  6.43878e-197
12.533 12.2932  2.43879e-166
18.2909 6.42649  4.29009e-31
12.1414 3.59865  1.43931e-43
-4.18171 4.21103  9.82858e-11
-16.8747 12.5625  7.75596e-53
-3.45154 17.191  1.83077e-107
12.5309 19.8437  0.0113246
3.13676 4.40948  1.08773e-74
-5.10093 -0.00594919  4.38215e-14
-8.98166 1.82466  3.39424e-93
-1.9397 -18.2079  9.01426e-117
11.8763 -19.6794  3.61313e-273
0.70166 11.953  4.12368e-126
-9.31908 5.46416  0.031802
9.36401 11.12  1.36876e-87
13.7954 4.25069  2.78187e-12
18.8965 13.5232  1.94498e-15
13.1185 11.8329  1.65719e-89
-5.43856 -8.12479  1.07817e-32
-19.1738 -11.6739  1.15211e-183
15.0096 -3.8774  0
-1.20583 -18.4914  3.67563e-20
2.96873 15.6122  4.51796e-266
13.0727 7.21348  0.00160371
4.57252 2.93143  8.72208e-18
17.2987 1.98119  6.36089e-15
14.2331 -10.9749  3.27592e-25
1.19304 -9.54609  3.08201e-46
1.12163 16.8639  1.02339e-121
-2.18662 16.4943  0.0211153
-0.699812 13.5878  0.116394
-8.54471 13.3902  0.0378623
16.1475 -6.70146  6.98764e-31
18.0997 17.7753  1.85169e-26
-1.82183 -14.29  1.36573e-115
-4.77711 -17.482  1.18361e-214
-15.4623 -0.767577  3.29311e-308
-6.91008 4.91244  1.87178e-235
0.236175 16.7983  1.04041e-69
6.75112 14.294  0.171684
13.2243 10.5536  1.02038e-10
18.2188 0.252416  2.81448e-28
-17.0537 6.20193  2.24142e-26
3.18446 12.4591  1.53644e-172
4.30142 11.7471  0.315662
10.014 10.3846  0.0781594
19.4412 -3.46835  5.60778e-13
11.8959 -16.2959  9.79826e-28
-7.74773 18.3109  1.61383e-94
-0.925286 -14.149  3.64912e-11
17.8217 8.872  1.63761e-200
8.7938 6.55394  3.12648e-51
11.5245 -18.2143  1.10018e-05
17.3846 -2.66721  1.33433e-114
-7.64199 17.2966  4.11407e-22
7.52421 6.75386  4.9047e-13
-15.6549 -2.07542  0.000186074
9.43401 12.3095  7.02775e-257
9.28448 -2.74152  1.46029e-15
16.0414 -15.3733  6.62363e-23
2.20574 0.234058  2.54496e-65
9.4547 16.6324  1.4844e-36
-14.9029 -0.922637  7.22674e-32
14.246 -12.8378  1.27507e-228
9.21529 -15.9317  1.08691e-56
8.37346 6.25719  2.48455e-111
1.35401 1.70639  2.85981e-05
10.0282 -13.4519  4.86845e-33
14.1168 10.3567  2.30736e-83
5.149 -13.2197  1.054e-32
-16.0482 -7.94998  1.82383e-120
-13.5256 1.41852  0
-0.778801 16.5193  1.99592e-178
-1.00207 17.0736  0.50445
-3.93464 16.8849  0.351925
-9.56801 -6.40443  0.00118077
1.46576 11.2956  4.07295e-220
4.28507 18.6218  0.038598
5.58645 -11.3969  2.20479e-14
-9.19586 -7.51335  5.39728e-99
-7.79808 -2.10072  1.21616e-229
-8.73507 -0.869547  2.17449e-143
-8.49906 12.634  1.77534e-141
0.788846 -9.43798  4.02301e-34
-13.8014 19.4786  9.68447e-125
15.7051 -18.3093  5.42191e-37
2.47542 -14.163  1.14602e-87
-10.3813 -19.6459  1.4084e-158
5.50434 -18.1295  0
5.33043 6.72663  2.13544e-171
-17.573 6.32203  0.000142806
-4.5856 -1.97295  1.61078e-178
-18.6798 -18.0217  4.91243e-106
-18.4563 14.9039  0
1.1591 19.3208  1.20284e-105
-18.7809 -3.93437  1.0114e-06
7.7921 -0.546054  0
-2.84527 -4.90842  1.56041e-18
3.71641 6.69648  1.67832e-116
-7.10664 2.93682  1.64678e-06
14.9732 -2.35311  3.38677e-87
14.3104 4.50112  7.34593e-18
1.28084 -17.1168  1.57663e-17
-12.6757 -6.30681  1.3981e-210
-3.7454 -17.0811  2.21864e-268
13.0561 -16.8844  1.35008e-284
19.7068 11.4743  7.66888e-92
9.97862 -12.4469  6.03955e-83
0.262496 -3.27655  1.00315e-75
-9.88794 -2.55005  3.63607e-73
-15.2119 13.9181  1.711e-175
4.43683 8.68492  1.30019e-79
-18.0589 4.92727  0.00908484
-6.16059 -8.178  3.09227e-202
-11.6887 3.01583  3.4821e-194
-1.33875 -9.92061  1.50065e-136
13.0999 2.73  1.47889e-153
-13.9311 -3.38228  1.66101e-12
14.4783 17.6942  6.81047e-247
7.23595 17.2019  5.80071e-77
-6.41656 -10.3241  3.55032e-22
5.60377 15.839  1.56866e-226
-10.0764 18.5081  8.21631e-11
7.76703 6.68323  6.12323e-20
-4.07817 10.9226  0.000120427
-1.30604 2.12277  7.0233e-18
-18.8055 12.0057  2.90411e-46
9.83001 12.1819  2.34489e-135
3.41506 -11.6467  7.25331e-17
-17.2166 -2.45204  4.32779e-121
-15.2634 13.2286  1.82788e-289
-2.62274 8.27859  3.7145e-85
-1.05561 7.50334  1.35746e-21
12.3851 11.9671  8.1515e-18
-3.69364 -18.3725  6.4404e-29
-5.27108 -13.3914  2.63636e-304
-9.94781 -3.21626  6.82398e-253
-14.0971 -4.17953  2.03684e-184
-1.07203 4.1346  4.67893e-261
-4.16529 -11.6274  3.14955e-33
-1.26305 8.35623  1.41848e-211
-5.55744 2.67259  1.67298e-15
-1.40111 -12.7169  4.47865e-75
-0.18318 6.34954  3.05978e-188
13.1528 -4.25189  1.00206e-18
17.23 -16.8293  1.8945e-21
16.9072 -9.32039  5.43446e-70
-1.63345 3.94559  8.16799e-34
0.0112239 19.7661  1.70921e-37
18.5442 12.5082  2.74835e-05
19.796 -5.9277  8.4676e-79
11.4974 16.0314  3.78161e-29
18.1369 16.7501  4.34685e-42
8.12418 10.9967  4.3768e-107
3.66732 -12.2205  4.27893e-08
17.485 -7.02834  1.64137e-124
-2.35683 -1.37773  1.95035e-27
16.8968 -1.19705  1.18056e-79
-5.62806 -14.345  7.91281e-21
-2.2859 -15.1347  7.16071e-273
9.49384 1.00728  5.11416e-233
3.75999 4.81654  1.4688e-11
10.3092 -3.29266  3.97579e-11
5.88656 -19.8742  1.33944e-22
19.6818 -11.9564  1.29165e-188
2.3964 -15.1454  6.412e-41
-17.8027 -18.155  3.23647e-171
-12.6096 0.655384  0
3.43523 1.28095  1.07729e-174
-10.1543 6.24885  2.0255e-25
-1.24717 -14.419  2.39634e-89
-2.81919 -6.35202  1.86716e-208
-4.14483 17.1544  4.51139e-131
-13.1151 -6.3398  0.000937149
-3.43816 15.0347  2.4223e-276
-7.58812 18.1031  4.82523e-05
0.190116 18.0014  4.71845e-11
1.30076 17.4323  0.0109311
-6.9898 0.645464  0.00201765
-4.31147 10.6393  2.19554e-106
6.86865 -6.98374  5.38066e-20
14.2963 11.4809  5.1262e-55
-0.856824 -2.1728  1.24589e-38
15.5516 8.80431  1.91652e-73
-7.9373 -18.9318  2.48709e-35
-3.31531 -3.82949  0
7.52696 13.4671  9.06562e-111
-1.51469 -9.21912  2.43056e-11
-9.77866 -2.07162  1.27244e-147
-3.67466 12.2043  2.43202e-168
3.57651 15.6629  4.47217e-12
-15.2829 -6.5639  8.60733e-05
1.09685 -9.76157  1.8596e-318
-5.07347 4.39887  6.3676e-125
-1.83621 12.2723  2.57341e-58
7.70871 -9.10744  2.57407e-06
12.0825 5.92059  7.98239e-65
12.6038 16.8548  3.54634e-12
11.6955 12.4077  4.81264e-55
2.19977 11.5997  9.16012e-27
7.43708 11.7665  0.227956
-9.95233 -7.79033  1.6883e-07
1.70977 13.3378  2.29873e-245
1.1119 14.0275  0.779874
-0.387494 14.4418  0.894904
-1.18713 15.1142  0.346061
-8.82698 12.0247  0.186536
-8.91914 9.8138  2.71777e-39
2.88015 13.8547  1.38812e-52
11.269 13.573  0.144527
12.6211 -4.16029  5.18259e-29
-5.47822 19.473  1.03356e-21
-16.1143 7.25642  0.000347795
-18.4268 4.46488  2.19843e-148
4.48785 8.99341  1.18436e-213
1.5464 -4.10746  0.0171994
-10.0943 -17.38  1.11349e-69
-1.61507 -17.3812  0
-12.8951 9.89101  1.17445e-255
-11.8677 -12.5716  3.31666e-87
-11.7588 -13.7764  0
3.12424 -3.03701  0
15.6194 9.63249  3.89161e-51
-10.6826 1.82255  3.54118e-39
-7.72783 18.0139  1.14232e-136
-10.4792 7.90062  1.03123e-11
-12.4232 5.9381  2.82675e-79
17.6138 -12.439  2.33267e-116
-9.29516 -12.079  5.35821e-45
3.68483 17.9793  3.7157e-299
-19.3667 -18.5532  2.63144e-10
-9.5634 16.3938  0
0.0447368 10.7582  2.33336e-24
14.9912 -12.0818  4.30671e-05
15.8682 2.83673  9.89141e-50
6.74336 13.3629  8.31648e-21
-8.79051 4.17526  1.50563e-08
-0.982866 -15.5484  3.23636e-93
-7.98738 -17.0256  3.64864e-220
13.5081 17.8717  0
-2.0132 1.6999  2.40888e-69
-3.45427 8.23895  7.21937e-54
-16.5376 -5.1475  7.30786e-26
-17.7953 2.99415  4.96536e-319
4.44189 1.81148  1.34114e-222
10.0721 18.5916  2.12251e-19
5.87794 5.18762  3.10626e-46
-1.15143 -4.08461  1.40955e-06
-11.8209 -3.63744  4.46616e-92
-17.6862 15.6783  4.16643e-217
10.5881 3.27144  2.20356e-91
13.99 8.77628  1.34739e-08
6.04307 15.0235  2.7789e-26
-4.02595 -11.482  3.61255e-10
-15.7287 -8.18934  1.16795e-207
-16.7821 -19.9136  0
4.48574 -7.0752  0
-8.82749 9.65104  5.28489e-71
-15.3682 13.6979  6.83932e-53
18.8451 -1.79292  1.01127e-82
15.4598 10.1061  1.35344e-26
-9.63221 -6.71529  3.41716e-40
-10.5597 3.07804  2.52789e-225
-2.99027 18.7618  1.79755e-122
-10.1526 -4.05561  0.0574274
9.7852 -2.19628  7.58407e-198
8.43648 4.15143  7.41858e-20
9.08902 -16.1794  7.92317e-07
-2.00578 -9.74002  9.12757e-115
8.21383 10.0065  1.99016e-159
7.89833 -0.176582  7.1774e-07
-15.6707 -11.0816  4.85504e-17
11.9337 2.68255  0
7.94582 7.46419  1.97333e-10
-19.4837 -8.1348  0.00010736
-2.80489 4.66758  0
-12.6921 -5.58588  1.39117e-40
-10.318 -15.5805  4.56071e-258
8.25727 -1.35558  0
-17.7255 2.21564  2.74693e-20
-4.03103 -18.44  9.88267e-232
-13.0537 6.41357  4.061e-311
-0.939697 -19.8255  4.01294e-119
-2.91013 -16.0383  1.8413e-282
12.7733 19.6192  1.77317e-255
-0.960473 3.8908  2.93603e-75
-8.58432 1.93712  6.67658e-34
-6.49667 0.534396  2.65226e-111
-9.42031 -9.2126  2.78423e-102
0.491659 17.3059  1.93717e-257
-15.328 10.5156  0.0342279
-5.64129 19.5636  9.63296e-108
-4.88286 7.66784  0.00021891
-12.2108 15.7636  7.1671e-37
10.4551 1.77855  2.35481e-43
-5.20906 -4.01199  5.56261e-10
-4.55368 4.45331  2.79586e-133
-10.9963 18.3262  5.51448e-54
10.1935 14.8312  4.76529e-25
18.9145 -7.97647  3.80643e-28
6.14057 -6.35061  2.45203e-30
19.5981 -6.95146  5.46413e-55
19.4342 0.34653  1.13795e-29
7.1996 -3.81757  6.39523e-32
-3.59173 7.21111  1.25783e-34
4.26172 9.77576  1.56924e-31
-8.97814 0.122676  0.0529013
-5.72971 5.68347  6.9764e-134
1.65657 -2.18763  1.11295e-54
-2.51026 -0.861888  6.85939e-55
4.38057 15.6983  9.04704e-77
9.45391 0.564532  8.82989e-07
-11.8931 -4.38303  1.46993e-12
-16.35 -10.3507  2.83949e-228
-9.05167 18.716  0
9.57087 17.7995  5.24552e-15
-9.82485 8.63537  2.12774e-38
-17.0729 -1.19431  7.03289e-68
3.48694 -9.3884  2.6575e-268
12.8664 15.974  1.56927e-98
