-0.927504	-0.387539		7.02035e-126
-0.927504	-0.387539		7.02035e-126
-0.927504	-0.387539		7.02035e-126
-0.927504	-0.387539		7.02035e-126
-0.927504	-0.387539		7.02035e-126
-0.959066	-0.401009		7.02035e-126
-0.959066	-0.401009		1.26404e-125
-0.935197	-0.464527		1.26404e-125
-0.976827	-0.430221		1.16803e-125
-0.976827	-0.430221		1.49135e-126
-0.996612	-0.319426		1.49135e-126
-0.996612	-0.319426		3.35575e-126
-0.996612	-0.319426		3.35575e-126
-0.996612	-0.319426		3.35575e-126
-0.9823	-0.315974		3.35575e-126
-0.9823	-0.315974		1.32455e-125
-0.9823	-0.315974		1.32455e-125
-0.9823	-0.315974		1.32455e-125
-0.9823	-0.315974		1.32455e-125
-0.9823	-0.315974		1.32455e-125
-0.98867	-0.291674		1.32455e-125
-0.98867	-0.291674		1.31278e-125
-0.98867	-0.291674		1.31278e-125
-0.951616	-0.30036		1.31278e-125
-0.951616	-0.30036		1.49427e-125
-0.951616	-0.30036		1.49427e-125
-0.951616	-0.30036		1.49427e-125
-0.954197	-0.258857		1.49427e-125
-0.954197	-0.258857		1.03988e-125
-0.969126	-0.267534		1.03988e-125
-0.969126	-0.267534		2.56399e-125
-0.969126	-0.267534		2.56399e-125
-0.978222	-0.21658		2.56399e-125
-0.984089	-0.208047		2.72741e-125
-0.984089	-0.208047		3.01247e-125
-0.984089	-0.208047		3.01247e-125
-0.984089	-0.208047		3.01247e-125
-0.984089	-0.208047		3.01247e-125
-0.984089	-0.208047		3.01247e-125
-0.984089	-0.208047		3.01247e-125
-0.953325	-0.197787		3.01247e-125
-0.973728	-0.152326		2.11753e-126
-0.973728	-0.152326		8.30613e-126
-0.973728	-0.152326		8.30613e-126
-0.9655	-0.129699		8.30613e-126
-0.9655	-0.129699		1.35683e-126
-0.9655	-0.129699		1.35683e-126
-0.9655	-0.129699		1.35683e-126
-1.00559	-0.203189		1.35683e-126
-1.00897	-0.103011		1.79502e-125
-1.00897	-0.103011		3.22569e-125
-1.00897	-0.103011		3.22569e-125
-1.01943	-0.0447576		3.22569e-125
-1.01943	-0.0447576		2.91397e-125
-1.02018	-0.0542903		2.91397e-125
-1.02018	-0.0542903		3.05817e-125
-1.02018	-0.0542903		3.05817e-125
-0.997719	-0.044385		3.05817e-125
-0.997719	-0.044385		7.37787e-126
-0.997719	-0.044385		7.37787e-126
-0.997719	-0.044385		7.37787e-126
-0.997719	-0.044385		7.37787e-126
-0.997719	-0.044385		7.37787e-126
-1.02071	0.00273138		7.37787e-126
-1.05507	0.0234072		1.83641e-125
-1.0455	0.0405267		1.47236e-125
-1.02885	0.0241388		2.33588e-125
-1.02885	0.0241388		2.02082e-125
-1.02885	0.0241388		2.02082e-125
-1.02885	0.0241388		2.02082e-125
-1.02885	0.0241388		2.02082e-125
-1.04406	-0.00132182		2.02082e-125
-1.04406	-0.00132182		2.14058e-125
-1.04406	-0.00132182		2.14058e-125
-1.03972	-0.0210502		2.14058e-125
-1.03972	-0.0210502		2.246e-125
-1.04045	0.105483		2.246e-125
-1.03105	0.123264		9.08848e-126
-1.03105	0.123264		1.84194e-126
-1.03105	0.123264		1.84194e-126
-1.03105	0.123264		1.84194e-126
-1.03105	0.123264		1.84194e-126
-1.06128	0.0711796		1.84194e-126
-1.06128	0.0711796		1.58185e-125
-1.06128	0.0711796		1.58185e-125
-1.05008	0.0590772		1.58185e-125
-1.0814	0.0838701		2.15843e-125
-1.02401	0.0373226		3.59941e-126
-1.02401	0.0373226		1.1952e-125
-1.06017	0.0773765		1.1952e-125
-1.06017	0.0773765		1.7163e-125
-1.07978	0.108793		1.7163e-125
-1.07978	0.108793		6.68934e-126
-1.07978	0.108793		6.68934e-126
-1.07978	0.108793		6.68934e-126
-1.07978	0.108793		6.68934e-126
-1.07978	0.108793		6.68934e-126
-1.05237	0.114089		6.68934e-126
-1.04557	0.110848		1.48999e-125
-1.04557	0.110848		1.15131e-125
-1.08727	0.179014		1.15131e-125
-1.08727	0.179014		7.9818e-126
-1.07978	0.115401		7.9818e-126
-1.06153	0.0689961		7.33765e-126
-1.06153	0.0689961		1.53963e-125
-1.01641	0.0216678		1.53963e-125
-1.06773	0.0358146		8.91071e-126
-1.05844	0.142259		6.05345e-126
-1.05844	0.142259		1.23543e-125
-1.05844	0.142259		1.23543e-125
-1.05844	0.142259		1.23543e-125
-1.05844	0.142259		1.23543e-125
-1.07017	0.135393		1.23543e-125
-1.07017	0.135393		1.38996e-125
-1.07017	0.135393		1.38996e-125
-1.07017	0.135393		1.38996e-125
-1.07017	0.135393		1.38996e-125
-1.06162	0.158247		1.38996e-125
-1.09196	0.131934		1.08823e-125
-1.04054	0.0959332		2.89044e-126
-1.0931	0.0638377		1.13279e-125
-1.05939	0.0940432		3.6746e-127
-1.05939	0.0940432		1.79751e-125
-1.01237	0.0281574		1.79751e-125
-1.01237	0.0281574		4.76562e-126
-1.01237	0.0281574		4.76562e-126
-1.01237	0.0281574		4.76562e-126
-1.01237	0.0281574		4.76562e-126
-1.01237	0.0281574		4.76562e-126
-1.01237	0.0281574		4.76562e-126
-1.01237	0.0281574		4.76562e-126
-1.01645	0.0465957		4.76562e-126
-1.01645	0.0465957		4.32865e-126
-1.07543	0.13931		4.32865e-126
-1.07543	0.13931		1.17949e-125
-1.07543	0.13931		1.17949e-125
-1.07543	0.13931		1.17949e-125
-1.07543	0.13931		1.17949e-125
-1.07543	0.13931		1.17949e-125
-1.07543	0.13931		1.17949e-125
-1.04041	0.084079		1.17949e-125
-1.02881	0.0522829		1.40811e-125
-1.02881	0.0522829		1.24614e-125
-1.02881	0.0522829		1.24614e-125
-1.02881	0.0522829		1.24614e-125
-1.02881	0.0522829		1.24614e-125
-1.03049	-0.0104535		1.24614e-125
-1.03937	-0.047954		2.78851e-125
-1.03937	-0.047954		1.74247e-125
-1.03239	-0.00329775		1.74247e-125
-1.03239	-0.00329775		2.73707e-125
-1.03239	-0.00329775		2.73707e-125
-1.0377	0.0126368		2.73707e-125
-1.0377	0.0126368		2.60423e-125
-1.0377	0.0126368		2.60423e-125
-1.0377	0.0126368		2.60423e-125
-1.0377	0.0126368		2.60423e-125
-1.03392	-0.0424468		2.60423e-125
-1.03392	-0.0424468		2.45556e-125
-1.03392	-0.0424468		2.45556e-125
-1.03392	-0.0424468		2.45556e-125
-1.02303	-0.106145		2.45556e-125
-1.00547	-0.0955538		2.29835e-125
-1.00547	-0.0955538		2.9403e-125
-1.00547	-0.0955538		2.9403e-125
-1.00547	-0.0955538		2.9403e-125
-1.00547	-0.0955538		2.9403e-125
-1.00547	-0.0955538		2.9403e-125
-1.01276	-0.0941854		2.9403e-125
-1.01276	-0.0941854		3.22073e-125
-1.02584	-0.0600741		3.22073e-125
-1.02584	-0.0600741		2.88649e-125
-1.02584	-0.0600741		2.88649e-125
-1.05126	0.0244168		2.88649e-125
-1.05126	0.0244168		1.84974e-125
-1.05126	0.0244168		1.84974e-125
-1.01849	0.079705		1.84974e-125
-1.01849	0.079705		1.6884e-126
-1.04775	0.0948242		1.6884e-126
-1.04775	0.0948242		1.64624e-125
-1.04775	0.0948242		1.64624e-125
-1.09258	0.189683		1.64624e-125
-1.12657	0.210786		6.23494e-126
-1.12107	0.234906		1.41635e-127
-1.0832	0.253774		6.88234e-127
-1.0832	0.253774		4.74256e-126
-1.09394	0.216148		4.74256e-126
-1.09394	0.216148		6.60627e-126
-1.11509	0.272268		6.60627e-126
-1.11509	0.272268		2.45879e-126
-1.11509	0.272268		2.45879e-126
-1.10125	0.316793		2.45879e-126
-1.10125	0.316793		2.73085e-126
-1.10125	0.316793		2.73085e-126
