-1.06555	0.0570764		6.68281e-126
-1.06555	0.0570764		1.05331e-125
-1.06555	0.0570764		1.05331e-125
-1.0636	0.0430474		1.05331e-125
-1.0636	0.0430474		1.00977e-125
-1.0636	0.0430474		1.00977e-125
-1.0636	0.0430474		1.00977e-125
-1.0636	0.0430474		1.00977e-125
-1.0636	0.0430474		1.00977e-125
-1.0636	0.0430474		1.00977e-125
-1.05368	0.0505368		1.00977e-125
-1.05368	0.0505368		1.9538e-125
-1.05086	-0.00514203		1.9538e-125
-1.05086	-0.00514203		1.37686e-125
-1.05086	-0.00514203		1.37686e-125
-1.02752	-0.058919		1.37686e-125
-1.02752	-0.058919		2.77551e-125
-1.02752	-0.058919		2.77551e-125
-1.02752	-0.058919		2.77551e-125
-1.02752	-0.058919		2.77551e-125
-1.01479	-0.0384836		2.77551e-125
-1.01479	-0.0384836		2.41815e-125
-1.01479	-0.0384836		2.41815e-125
-1.02627	-0.0142776		2.41815e-125
-1.02627	-0.0142776		2.72473e-125
-1.02627	-0.0142776		2.72473e-125
-1.02627	-0.0142776		2.72473e-125
-1.02627	-0.0142776		2.72473e-125
-1.01403	-0.0506541		2.72473e-125
-1.01403	-0.0506541		2.66349e-125
-1.01403	-0.0506541		2.66349e-125
-1.05388	-0.0252814		2.66349e-125
-1.05128	-0.0288925		7.47865e-126
-0.977405	-0.149288		8.99992e-126
-1.00595	-0.128202		1.12223e-125
-1.00595	-0.128202		3.25804e-125
-1.00595	-0.128202		3.25804e-125
-1.00595	-0.128202		3.25804e-125
-1.00595	-0.128202		3.25804e-125
-1.00595	-0.128202		3.25804e-125
-1.00595	-0.128202		3.25804e-125
-1.00595	-0.128202		3.25804e-125
-1.00595	-0.128202		3.25804e-125
-1.00595	-0.128202		3.25804e-125
-0.985845	-0.135326		3.25804e-125
-1.0089	-0.184034		1.75202e-125
-1.0089	-0.184034		1.92704e-125
-1.0089	-0.184034		1.92704e-125
-1.01454	-0.245926		1.92704e-125
-1.01454	-0.245926		2.97868e-126
-0.966568	-0.356796		2.97868e-126
-0.966568	-0.356796		1.64738e-125
-0.966568	-0.356796		1.64738e-125
-0.979568	-0.279639		1.64738e-125
-0.979568	-0.279639		2.38743e-125
-0.999342	-0.217664		2.38743e-125
-1.02381	-0.117318		2.10703e-125
-1.0249	-0.0746274		1.91284e-125
-1.0249	-0.0746274		2.76242e-125
-1.0249	-0.0746274		2.76242e-125
-1.0249	-0.0746274		2.76242e-125
-1.0249	-0.0746274		2.76242e-125
-1.02998	-0.0620867		2.76242e-125
-1.02998	-0.0620867		2.49698e-125
-1.02998	-0.0620867		2.49698e-125
-1.00668	-0.072791		2.49698e-125
-0.977	-0.115262		2.51356e-125
-0.977	-0.115262		4.57317e-126
-0.977	-0.115262		4.57317e-126
-0.977	-0.115262		4.57317e-126
-1.00285	-0.0514769		4.57317e-126
-1.00285	-0.0514769		1.42587e-125
-1.00285	-0.0514769		1.42587e-125
-1.04435	-0.0120939		1.42587e-125
-1.01951	-0.0729669		1.93223e-125
-1.02189	-0.0555123		3.11677e-125
-1.02189	-0.0555123		3.07144e-125
-1.02189	-0.0555123		3.07144e-125
-1.02189	-0.0555123		3.07144e-125
-1.01345	-0.0855684		3.07144e-125
-1.01345	-0.0855684		3.19151e-125
-0.990862	-0.124613		3.19151e-125
-0.990862	-0.124613		2.08818e-125
-0.990862	-0.124613		2.08818e-125
-0.978704	-0.148102		2.08818e-125
-0.984148	-0.0862725		1.23435e-125
-0.984148	-0.0862725		4.84063e-126
