0.000000000000000e+00, 9.999000099990002e-05, 1.000000000000000e+04, 1.071946705830129e+02, -9.990547401394053e+03, 1.000000000000000e-02, 0.000000000000000e+00, 9.898518534799537e-09, 2.611068671631959e-01, 7.388922625673202e-01, 8.702691969576239e-07, 2.871458592116716e-13, 2.462976352007314e-01, 3.300166112497227e-01, -3.300166112497227e-01, -1.000000000000000e+00
1.000000000000000e-06, 1.000007194701193e-04, 9.998928053505704e+03, 1.071846810360411e+02, -9.988566640765426e+03, 1.000000000000000e-02, 9.898518643580300e-15, 9.898518861131483e-09, 2.611275477557624e-01, 7.388715818125290e-01, 8.704314216348058e-07, 2.872609615621542e-13, 2.462907416497561e-01, 3.300166112497227e-01, -3.300166112497227e-01, -1.000000000000000e+00
5.999999999999999e-06, 1.000543140712307e-04, 9.993571541293859e+03, 1.071347629963208e+02, -9.978671711077144e+03, 1.000000000000000e-02, 5.939113469428877e-14, 9.898530275316169e-09, 2.612309376960791e-01, 7.387681910608903e-01, 8.712427428455200e-07, 2.878369949978036e-13, 2.462562782356708e-01, 3.300166112497227e-01, -3.300166112497227e-01, -1.000000000000000e+00
3.099999999999999e-05, 1.003223433271632e-04, 9.966869238648866e+03, 1.068859128903988e+02, -9.929417988609948e+03, 1.000000000000001e-02, 3.068573060655756e-13, 9.898830953759822e-09, 2.617475620229902e-01, 7.382515626724265e-01, 8.753042927439450e-07, 2.907302317849987e-13, 2.460840696222939e-01, 3.300166112497226e-01, -3.300166112497226e-01, -1.000000000000000e+00
1.560000000000000e-04, 1.016638958662642e-04, 9.835333650989231e+03, 1.056598833296689e+02, -9.688560897584026e+03, 1.000000000000012e-02, 1.544575901876296e-12, 9.906307885400146e-09, 2.643225727537599e-01, 7.356765315105173e-01, 8.957354170513767e-07, 3.055266115008573e-13, 2.452257301605720e-01, 3.300166112497226e-01, -3.300166112497226e-01, -9.999999999999998e-01
7.810000000000000e-04, 1.084068150542503e-04, 9.223512310407496e+03, 9.995262776687572e+01, -8.606850950934737e+03, 1.000000000000303e-02, 7.779061627543976e-12, 1.008002752032883e-08, 2.769977471874651e-01, 7.230012518640286e-01, 1.000948118326516e-06, 3.882044759004345e-13, 2.410006585167770e-01, 3.300166112497225e-01, -3.300166112497209e-01, -9.999999999999950e-01
3.906000000000000e-03, 1.430003241312360e-04, 6.991991142329632e+03, 7.905086946909067e+01, -5.200091292456271e+03, 1.000000000008050e-02, 4.353231500081214e-11, 1.336308612794389e-08, 3.357151426211591e-01, 6.642832571319541e-01, 1.600245807019663e-06, 1.079932328101400e-12, 2.214281067156374e-01, 3.300166112497115e-01, -3.300166112496807e-01, -9.999999999999065e-01
1.953100000000000e-02, 3.379408079909844e-04, 2.958098091600343e+03, 4.038602835482347e+01, -1.187166572461176e+03, 1.000000000394871e-02, 5.872823789944823e-10, 6.563163540035522e-08, 5.442749228352652e-01, 4.557189460513875e-01, 6.131090239739342e-06, 2.310759700985717e-11, 1.519072466843924e-01, 3.300166112489229e-01, -3.300166112479162e-01, -9.999999999969496e-01
6.953100000000001e-02, 1.207852618145496e-03, 8.269155792495385e+02, 1.750913776200976e+01, -1.823825673186776e+02, 1.000000031262691e-02, 1.787855351564238e-08, 8.183154571087702e-07, 8.101730456481469e-01, 1.897943337935555e-01, 3.261898781123416e-05, 1.570486367488113e-09, 6.326684006098358e-02, 3.300166111830668e-01, -3.300166111100344e-01, -9.999999997787008e-01
1.195310000000000e-01, 2.452795410842869e-03, 4.066980883034040e+02, 1.168028833989771e+01, -7.527441848674449e+01, 1.000000303179388e-02, 1.117386037099757e-07, 3.346064846125986e-06, 8.965051772896103e-01, 1.034215100312752e-01, 7.329812615509429e-05, 1.455295953153052e-08, 3.447634917592348e-02, 3.300166105950660e-01, -3.300166099032947e-01, -9.999999979038287e-01
1.695310000000000e-01, 4.072800334437113e-03, 2.445313096359305e+02, 8.876196136175365e+00, -4.195715045403031e+01, 1.000001480191957e-02, 4.074784660394183e-07, 9.188934351203735e-06, 9.349197937684356e-01, 6.495321202858900e-02, 1.269247216243987e-04, 6.948135113940118e-08, 2.165374959098486e-02, 3.300166080331345e-01, -3.300166046965523e-01, -9.999999898896538e-01
2.195310000000000e-01, 6.067907984781560e-03, 1.638014443376566e+02, 7.194159607721333e+00, -2.703569150862405e+01, 1.000005064790974e-02, 1.119043536740597e-06, 2.035198962387260e-05, 9.552611835986049e-01, 4.454536705998664e-02, 1.932145654503286e-04, 2.347759579690841e-07, 1.485109035768224e-02, 3.300166002035271e-01, -3.300165888666161e-01, -9.999999656474522e-01
2.695310000000000e-01, 8.438168512965926e-03, 1.175091289020146e+02, 6.062585986616675e+00, -1.897853251368682e+01, 1.000013899197276e-02, 2.572254524764223e-06, 3.930517100174169e-05, 9.672912026192063e-01, 3.243608585805918e-02, 2.720722056270111e-04, 6.393171078243351e-07, 1.081433158135096e-02, 3.300165808675276e-01, -3.300165498926045e-01, -9.999999061413127e-01
3.195310000000000e-01, 1.118364182553223e-02, 8.841631139482691e+01, 5.245343546288177e+00, -1.410109965650198e+01, 1.000032782850679e-02, 5.228053374957927e-06, 6.898342628081729e-05, 9.749674787656355e-01, 2.466756478070826e-02, 3.634562358019022e-04, 1.500217854134173e-06, 8.224010443925570e-03, 3.300165394827606e-01, -3.300164666390145e-01, -9.999997792724382e-01
3.695310000000000e-01, 1.430439791849290e-02, 6.890856977679488e+01, 4.625743009148496e+00, -1.091107786705039e+01, 1.000069206152919e-02, 9.705760315111413e-06, 1.127869925350622e-04, 9.801412554884398e-01, 1.938824434374163e-02, 4.673443511612618e-04, 3.155816657119083e-06, 6.462612564866848e-03, 3.300164595886212e-01, -3.300163061273809e-01, -9.999995349891322e-01
4.195310000000000e-01, 1.780051739474715e-02, 5.517814234405879e+01, 4.139015454087766e+00, -8.704518440812564e+00, 1.000134200534239e-02, 1.680634684097036e-05, 1.745817459710753e-04, 9.837721708707176e-01, 1.563800345310207e-02, 5.837217880017458e-04, 6.103888178551498e-06, 5.209604894901979e-03, 3.300163169356288e-01, -3.300160197963002e-01, -9.999990996223116e-01
4.695310000000000e-01, 2.167209222241306e-02, 4.514229165035621e+01, 3.746141498552632e+00, -7.111922376377767e+00, 1.000243304930699e-02, 2.753572740540237e-05, 2.586995977442157e-04, 9.863977199865961e-01, 1.287865819947666e-02, 7.125767451842495e-04, 1.104506874300854e-05, 4.284894331815211e-03, 3.300160773584605e-01, -3.300155392495639e-01, -9.999983694464194e-01
5.195310000000000e-01, 2.591922679951885e-02, 3.758139780691928e+01, 3.422133435762063e+00, -5.923344168795796e+00, 1.000417648770917e-02, 4.312807177134058e-05, 3.699389226093374e-04, 9.883376362282318e-01, 1.078953403674229e-02, 8.538982449299965e-04, 1.893149009603523e-05, 3.580637408426076e-03, 3.300156943923850e-01, -3.300147714921755e-01, -9.999972034656980e-01
5.695310000000000e-01, 3.054203939844799e-02, 3.174175594347559e+01, 3.150211944566803e+00, -5.011956219430986e+00, 1.000685151579105e-02, 6.506913934543868e-05, 5.135650070703901e-04, 9.897913951985211e-01, 9.169909264836002e-03, 1.007674926279935e-03, 3.102061036305098e-05, 3.028667866133965e-03, 3.300151066327782e-01, -3.300135936541126e-01, -9.999954154260359e-01
6.195310000000001e-01, 3.554066407151515e-02, 2.713678433210459e+01, 2.918673550603797e+00, -4.297303942131462e+00, 1.001081839306122e-02, 9.511963607262627e-05, 6.953105005750934e-04, 9.908882338027679e-01, 7.888937778341589e-03, 1.173894195000038e-03, 4.893422389012544e-05, 2.583745099634075e-03, 3.300142348373711e-01, -3.300118472018640e-01, -9.999927650529734e-01
6.695310000000001e-01, 4.091525310706930e-02, 2.344076289551832e+01, 2.719097017821652e+00, -3.726269245464391e+00, 1.001653277500884e-02, 1.353385935381876e-04, 9.213758486512604e-04, 9.917143682706586e-01, 6.858367628695168e-03, 1.352541479590378e-03, 7.472262105562119e-05, 2.214395809823560e-03, 3.300129787708485e-01, -3.300093316380347e-01, -9.999889485170329e-01
7.195310000000001e-01, 4.666598013358374e-02, 2.042888667799217e+01, 2.545263148844341e+00, -3.262594172974202e+00, 1.002456121429868e-02, 1.881067687273955e-04, 1.198429681032939e-03, 9.923285431853349e-01, 6.016923491136052e-03, 1.543599469409165e-03, 1.109338541198446e-04, 1.897638323733990e-03, 3.300112137913868e-01, -3.300057976897184e-01, -9.999835881283967e-01
7.695310000000002e-01, 5.279304397730805e-02, 1.794188939796365e+01, 2.392476456986196e+00, -2.880820681738532e+00, 1.003559783241033e-02, 2.561500613750924e-04, 1.533609120830129e-03, 9.927712813480331e-01, 5.320983343644981e-03, 1.747047263853839e-03, 1.606880444676767e-04, 1.615799769605641e-03, 3.300087871786906e-01, -3.300009399869090e-01, -9.999762212641407e-01
8.195310000000002e-01, 5.929667338723532e-02, 1.586435246492712e+01, 2.257123932232776e+00, -2.562634972603275e+00, 1.005048216248565e-02, 3.425629439409849e-04, 1.934519972621957e-03, 9.930705752252093e-01, 4.738808751081359e-03, 1.962859384986771e-03, 2.277566387227337e-04, 1.354512674229525e-03, 3.300055142030643e-01, -3.299943892330132e-01, -9.999662885328510e-01
8.695310000000003e-01, 6.617713274939180e-02, 1.411095991098512e+01, 2.136379262362673e+00, -2.294582044834625e+00, 1.007021816384415e-02, 4.508318969103587e-04, 2.409236737938516e-03, 9.932454878500585e-01, 4.246861048729116e-03, 2.191004616739592e-03, 3.166464844729861e-04, 1.101401885732316e-03, 3.300011739350322e-01, -3.299857038705918e-01, -9.999531211836131e-01
9.195310000000003e-01, 7.343472892080198e-02, 1.261753511854700e+01, 2.027999330010467e+00, -2.066592079041297e+00, 1.009599440819181e-02, 5.848588392806615e-04, 2.966302395871617e-03, 9.933084827350896e-01, 3.827384077278906e-03, 2.431444638812814e-03, 4.326885488183501e-04, 8.451888969407805e-04, 3.299955047950012e-01, -3.299743612468448e-01, -9.999359277691691e-01
9.695310000000004e-01, 8.106981932194038e-02, 1.133504660999490e+01, 1.930180975263682e+00, -1.871004313069035e+00, 1.012920543695966e-02, 7.489845406847017e-04, 3.614727874450836e-03, 9.932669573448493e-01, 3.466779187000463e-03, 2.684132425680013e-03, 5.821310424703532e-04, 5.750557369070164e-04, 3.299881998424524e-01, -3.299597482851470e-01, -9.999137800766240e-01
1.019531000000000e+00, 8.908282143507661e-02, 1.022550884548261e+01, 1.841458132857531e+00, -1.701904918078714e+00, 1.017147428843200e-02, 9.480119975505034e-04, 4.363991124874995e-03, 9.931242639140991e-01, 3.154489067412841e-03, 2.949010382170053e-03, 7.722366363179995e-04, 2.801743015607044e-04, 3.299789018041376e-01, -3.299411516712044e-01, -9.998855983436310e-01
1.069531000000000e+00, 9.747422386468416e-02, 9.259122466963387e+00, 1.760626633830421e+00, -1.554668293737222e+00, 1.022467619232864e-02, 1.187229750932640e-03, 5.224035695646906e-03, 9.928803923082420e-01, 2.882216140436031e-03, 3.226008187690301e-03, 1.011383363631475e-03, -5.065649825566425e-05, 3.299671978407673e-01, -3.299177475652266e-01, -9.998501357836044e-01
1.119531000000000e+00, 1.062445991250526e-01, 8.412243146806688e+00, 1.686688346554494e+00, -1.425633236394877e+00, 1.029096342825139e-02, 1.472435118094239e-03, 6.205268687079863e-03, 9.925324253602263e-01, 2.643365631431901e-03, 3.515040321700448e-03, 1.309168686641522e-03, -4.293017947323095e-04, 3.299526140516847e-01, -3.298885908549856e-01, -9.998059624504472e-01
1.169531000000001e+00, 1.153946183294639e-01, 7.665915399493709e+00, 1.618809082551587e+00, -1.311870409423452e+00, 1.037279134285262e-02, 1.809957303495330e-03, 7.318557948505791e-03, 9.920748382583907e-01, 2.432642429553063e-03, 3.816003243836387e-03, 1.676516068219943e-03, -8.685328820499536e-04, 3.299346097170611e-01, -3.298526039688685e-01, -9.997514484816766e-01
1.219531000000001e+00, 1.249250679648217e-01, 7.004798526758419e+00, 1.556286459540331e+00, -1.211012788806886e+00, 1.047294551868592e-02, 2.206680347473729e-03, 8.575228360817666e-03, 9.914996895180690e-01, 2.245755053731358e-03, 4.128772203338145e-03, 2.125783224861395e-03, -1.382234980285893e-03, 3.299125712771901e-01, -3.298085652731331e-01, -9.996847467689566e-01
1.269531000000001e+00, 1.348368689455228e-01, 6.416369186116471e+00, 1.498525074089699e+00, -1.121130289090257e+00, 1.059457008540825e-02, 2.670065862511897e-03, 9.987057025753735e-03, 9.907967359032070e-01, 2.079195399186480e-03, 4.453197654354416e-03, 2.670871043252077e-03, -1.985589868769600e-03, 3.298858060485453e-01, -3.297550970836637e-01, -9.996037751170708e-01
1.319531000000001e+00, 1.451310981507130e-01, 5.890322010528295e+00, 1.445017112640247e+00, -1.040635866876179e+00, 1.074119716126467e-02, 3.208175497492384e-03, 1.156626716064659e-02, 9.899534939445449e-01, 1.930072882246527e-03, 4.789101256476900e-03, 3.327331916731623e-03, -2.695239018620364e-03, 3.298535356763708e-01, -3.296906533297246e-01, -9.995061979665846e-01
1.369531000000001e+00, 1.558090126599680e-01, 5.418113964834395e+00, 1.395327058604825e+00, -9.682143707224614e-01, 1.091677740954572e-02, 3.829693059685166e-03, 1.332552047333204e-02, 9.889552644012675e-01, 1.795988157403159e-03, 5.136271443707971e-03, 4.112475997621366e-03, -3.529430344898234e-03, 3.298148893237408e-01, -3.296135069156555e-01, -9.993894077720440e-01
1.419531000000001e+00, 1.668720769139944e-01, 4.992614333645516e+00, 1.349079519510315e+00, -9.027680429483471e-01, 1.112571169090252e-02, 4.543946212319426e-03, 1.527790776671372e-02, 9.877851319078075e-01, 1.674935976943634e-03, 5.494458550207326e-03, 5.045473565041718e-03, -4.508149863868972e-03, 3.297688965972385e-01, -3.295217368362708e-01, -9.992505061468256e-01
1.469531000000001e+00, 1.783219930392851e-01, 4.607833240063080e+00, 1.305949455526480e+00, -8.433743585753742e-01, 1.137288378797335e-02, 5.360927652417191e-03, 1.743693749635320e-02, 9.864239493796473e-01, 1.565229757784386e-03, 5.863369487835386e-03, 6.147451374733181e-03, -5.653238126980467e-03, 3.297144802097135e-01, -3.294132151130577e-01, -9.990862849078869e-01
1.519531000000001e+00, 1.901607345889438e-01, 4.258709176537550e+00, 1.265654274094044e+00, -7.892531064374227e-01, 1.166369417365252e-02, 6.291315659068281e-03, 1.981652197772884e-02, 9.848503150440288e-01, 1.465442488931162e-03, 6.242661978964174e-03, 7.441580488075920e-03, -6.988490152334863e-03, 3.296504483809766e-01, -3.292855936312432e-01, -9.988932071789212e-01
1.569531000000001e+00, 2.023905839662833e-01, 3.940941324457033e+00, 1.227947387656318e+00, -7.397404654350955e-01, 1.200409478845080e-02, 7.346493886485376e-03, 2.243096091290806e-02, 9.830405489057377e-01, 1.374360061504040e-03, 6.631938358518929e-03, 8.953152674239503e-03, -8.539736588314297e-03, 3.295754869778475e-01, -3.291362909725364e-01, -9.986673887389549e-01
1.619531000000001e+00, 2.150141738135175e-01, 3.650856184333704e+00, 1.192612928065349e+00, -6.942684261115563e-01, 1.240062478568989e-02, 8.538570258999272e-03, 2.529492187985230e-02, 9.809686748512230e-01, 1.290944130092500e-03, 7.030738972002561e-03, 1.070964204668184e-02, -1.033490296280669e-02, 3.294881513956960e-01, -3.289624793549669e-01, -9.984045798354132e-01
1.669531000000001e+00, 2.280345326651383e-01, 3.385300718766440e+00, 1.159461382492267e+00, -6.523483334786151e-01, 1.286044719567437e-02, 9.880394806672559e-03, 2.842341740210403e-02, 9.786064142975286e-01, 1.214302350540930e-03, 7.438535211581453e-03, 1.274074814034861e-02, -1.240404306179760e-02, 3.293868581845912e-01, -3.287610718098132e-01, -9.981001477161928e-01
1.719531000000001e+00, 2.414551351846743e-01, 3.141556149696965e+00, 1.128325968790136e+00, -6.135576340016142e-01, 1.339138645143092e-02, 1.138557626049826e-02, 3.183177819303329e-02, 9.759231972069972e-01, 1.143664372997456e-03, 7.854722250382503e-03, 1.507841616962264e-02, -1.477934172881589e-02, 3.292698764244476e-01, -3.285287097462093e-01, -9.977490601743269e-01
1.769531000000001e+00, 2.552799573247904e-01, 2.917267969172014e+00, 1.099059608230087e+00, -5.775291333466354e-01, 1.400196670903643e-02, 1.306849720532793e-02, 3.553562214816730e-02, 9.728861963398960e-01, 1.078362359841395e-03, 8.278611556117543e-03, 1.775682974414529e-02, -1.749508168290095e-02, 3.291353188552299e-01, -3.282617510766487e-01, -9.973458704413142e-01
1.819531000000001e+00, 2.695135367744585e-01, 2.710388769217357e+00, 1.071532383879077e+00, -5.439422361206365e-01, 1.470145088492348e-02, 1.494432756691705e-02, 3.955081864261559e-02, 9.694603907443706e-01, 1.017815086923186e-03, 8.709423289075461e-03, 2.081237087963064e-02, -2.058756833139232e-02, 3.289811327704550e-01, -3.279562591012388e-01, -9.968847038108679e-01
1.869531000000001e+00, 2.841610390836560e-01, 2.519131275789021e+00, 1.045629396119919e+00, -5.125157611212137e-01, 1.549988032081224e-02, 1.702903618702651e-02, 4.389344767968522e-02, 9.656086646331504e-01, 9.615149018909091e-04, 9.146278716344585e-03, 2.428354174861421e-02, -2.409500603067000e-02, 3.288050906850388e-01, -3.276079923750964e-01, -9.963592464233191e-01
1.919531000000001e+00, 2.992283298861825e-01, 2.341929557205930e+00, 1.021248944739323e+00, -4.830020172427000e-01, 1.640811497404474e-02, 1.933940021769881e-02, 4.857975343314979e-02, 9.612919479186929e-01, 9.090169752518983e-04, 9.588192803624855e-03, 2.821084230243025e-02, -2.805731885980594e-02, 3.286047807921479e-01, -3.272123958115270e-01, -9.957627366915833e-01
1.969531000000001e+00, 3.147220536753190e-01, 2.177406820786838e+00, 9.983009809420709e-01, -4.551818944092879e-01, 1.743787401708301e-02, 2.189301204304813e-02, 5.362609173125709e-02, 9.564694047224702e-01, 8.599304024293594e-04, 1.003406717772886e-02, 3.263659769737141e-02, -3.251590876623636e-02, 3.283775972283161e-01, -3.267645933033236e-01, -9.950879599016280e-01
2.019531000000001e+00, 3.306497196257964e-01, 2.024348549672814e+00, 9.767057835544541e-01, -4.288607766071365e-01, 1.860177671479039e-02, 2.470828341468283e-02, 5.904887104767116e-02, 9.510986760875438e-01, 8.139108085999726e-04, 1.048268368616042e-02, 3.760472941769595e-02, -3.751334397605012e-02, 3.281207301719177e-01, -3.262593821752379e-01, -9.943272465726120e-01
2.069531000000001e+00, 3.470197949996549e-01, 1.881679991773940e+00, 9.563928222720829e-01, -4.038651245013102e-01, 1.991338343188904e-02, 2.780444646585251e-02, 6.486448659567695e-02, 9.451361828520343e-01, 7.706541798993390e-04, 1.093269881400231e-02, 4.316046415406418e-02, -4.309297089968977e-02, 3.278311558074061e-01, -3.256912298118913e-01, -9.934724752129053e-01
2.119531000000001e+00, 3.638418067238910e-01, 1.748447213925779e+00, 9.372997776196589e-01, -3.800396063259779e-01, 2.138723660575489e-02, 3.120155125035154e-02, 7.108924716994716e-02, 9.385374941281175e-01, 7.298917000277229e-04, 1.138263925138958e-02, 4.934997492046520e-02, -4.929844347831708e-02, 3.275056261968641e-01, -3.250542728363803e-01, -9.925150801561793e-01
