0 0.000110731 97.3821 0 5.0002 0.157031 0.260006 0.739993 5.77737e-07 0.246665 0.999988 1 
0.001 0.000121514 89.1591 0 5.00036 0.126447 0.265782 0.734217 4.3338e-07 0.239963 0.999975 1 
0.002 0.000132348 82.2935 0 5.00048 0.103899 0.272662 0.727338 3.35233e-07 0.233591 0.999954 1 
0.003 0.00014324 76.4704 0 5.00059 0.086799 0.280296 0.719704 2.65682e-07 0.227521 0.999919 1 
0.004 0.000154193 71.466 0 5.00067 0.0735239 0.288446 0.711554 2.14744e-07 0.221728 0.999864 1 
0.005 0.000165213 67.1169 0 5.00075 0.063015 0.296942 0.703058 1.76423e-07 0.216193 0.99978 1 
0.006 0.000176302 63.3007 0 5.00081 0.0545562 0.305665 0.694335 1.46942e-07 0.210896 0.999656 1 
0.007 0.000187462 59.9239 0 5.00087 0.0476493 0.314524 0.685476 1.23832e-07 0.205822 0.999478 1 
0.008 0.000198695 56.9137 0 5.00091 0.0419387 0.323454 0.676546 1.05422e-07 0.200956 0.999226 1 
0.009 0.000210004 54.2129 0 5.00095 0.0371649 0.332404 0.667596 9.05497e-08 0.196285 0.998878 1 
0.01 0.000221388 51.7755 0 5.00099 0.0331353 0.341337 0.658663 7.8389e-08 0.191797 0.998404 1 
0.011 0.000232851 49.5642 0 5.00103 0.0297041 0.350224 0.649776 6.83385e-08 0.187481 0.99777 1 
0.012 0.000244392 47.5486 0 5.00105 0.0267595 0.359042 0.640958 5.9953e-08 0.183328 0.996931 1 
0.013 0.000256012 45.7035 0 5.00108 0.0242148 0.367774 0.632226 5.28976e-08 0.179328 0.995836 1 
0.014 0.000267713 44.0078 0 5.00111 0.0220014 0.376407 0.623593 4.69163e-08 0.175473 0.994424 1 
0.015 0.000279495 42.4439 0 5.00113 0.0200649 0.384932 0.615068 4.18114e-08 0.171756 0.992621 1 
0.016 0.000291357 40.9967 0 5.00115 0.0183617 0.39334 0.60666 3.7428e-08 0.168169 0.990341 1 
0.017 0.000303302 39.6535 0 5.00117 0.0168561 0.401626 0.598374 3.36435e-08 0.164705 0.987484 1 
0.018 0.000315329 38.4032 0 5.00118 0.0155193 0.409787 0.590213 3.03602e-08 0.161358 0.983934 1 
0.019 0.000327439 37.2365 0 5.0012 0.0143273 0.417819 0.582181 2.74992e-08 0.158123 0.979559 1 
0.02 0.000339631 36.1451 0 5.00121 0.0132603 0.42572 0.57428 2.49964e-08 0.154995 0.974209 1 
0.021 0.000351907 35.1218 0 5.00123 0.0123017 0.433491 0.566509 2.27995e-08 0.151967 0.967714 1 
0.022 0.000364267 34.1604 0 5.00124 0.0114376 0.44113 0.55887 2.08654e-08 0.149036 0.959885 1 
0.023 0.000376711 33.2552 0 5.00125 0.0106562 0.448637 0.551363 1.91583e-08 0.146197 0.950515 1 
0.024 0.000389238 32.4014 0 5.00126 0.00994744 0.456014 0.543986 1.76482e-08 0.143446 0.939378 1 
0.025 0.00040185 31.5948 0 5.00127 0.00930282 0.463262 0.536738 1.63104e-08 0.140779 0.926231 1 
0.026 0.000414546 30.8313 0 5.00128 0.00871498 0.470381 0.529619 1.51237e-08 0.138193 0.910818 1 
0.027 0.000427327 30.1076 0 5.00129 0.00817759 0.477373 0.522627 1.40704e-08 0.135683 0.892873 1 
0.028 0.000440193 29.4206 0 5.0013 0.00768517 0.48424 0.51576 1.31353e-08 0.133247 0.872129 1 
0.029 0.000453144 28.7675 0 5.0013 0.00723297 0.490984 0.509016 1.23056e-08 0.130882 0.848322 1 
0.03 0.00046618 28.1459 0 5.00131 0.00681682 0.497607 0.502393 1.15704e-08 0.128584 0.821201 1 
0.031 0.000479301 27.5534 0 5.00132 0.00643308 0.50411 0.49589 1.09201e-08 0.126351 0.790542 1 
0.032 0.000492507 26.988 0 5.00132 0.00607858 0.510496 0.489504 1.03468e-08 0.124181 0.756157 1 
0.033 0.000505799 26.4478 0 5.00133 0.00575048 0.516767 0.483233 9.84335e-09 0.122071 0.717908 1 
0.034 0.000519176 25.9312 0 5.00134 0.0054463 0.522925 0.477075 9.40386e-09 0.120018 0.67572 1 
0.035 0.000532639 25.4366 0 5.00134 0.00516384 0.528972 0.471028 9.02314e-09 0.11802 0.629594 1 
0.036 0.000546188 24.9626 0 5.00135 0.00490114 0.53491 0.46509 8.69669e-09 0.116076 0.579617 1 
0.037 0.000559822 24.508 0 5.00135 0.00465645 0.540742 0.459258 8.42067e-09 0.114183 0.525967 1 
0.038 0.000573542 24.0715 0 5.00136 0.00442821 0.546469 0.453531 8.19173e-09 0.112339 0.468917 1 
