0 0.000110731 97.3821 0 0.1 -9.998e-13 0.260006 0.739994 1.44405e-15 0.246665 -1 1 
0.001 0.000121514 89.1591 0 0.1 -2.03121e-12 0.265783 0.734217 2.15491e-15 0.239962 -1 1 
0.002 0.000132348 82.2935 0 0.1 -3.14558e-12 0.272662 0.727338 3.0958e-15 0.23359 -1 1 
0.003 0.00014324 76.4704 0 0.1 -4.37947e-12 0.280296 0.719704 4.31077e-15 0.22752 -1 1 
0.004 0.000154193 71.466 0 0.1 -5.76143e-12 0.288446 0.711554 5.84776e-15 0.221728 -1 1 
0.005 0.000165213 67.1169 0 0.1 -7.3155e-12 0.296942 0.703058 7.75856e-15 0.216193 -1 1 
0.006 0.000176302 63.3007 0 0.1 -9.06305e-12 0.305665 0.694335 1.00989e-14 0.210896 -1 1 
0.007 0.000187462 59.9239 0 0.1 -1.10239e-11 0.314524 0.685476 1.29284e-14 0.205822 -1 1 
0.008 0.000198695 56.9138 0 0.1 -1.32169e-11 0.323454 0.676546 1.63107e-14 0.200956 -1 1 
0.009 0.000210003 54.2129 0 0.1 -1.56604e-11 0.332404 0.667596 2.03137e-14 0.196285 -1 1 
0.01 0.000221388 51.7755 0 0.1 -1.83726e-11 0.341337 0.658663 2.5009e-14 0.191797 -1 1 
0.011 0.000232851 49.5642 0 0.1 -2.13713e-11 0.350224 0.649776 3.04726e-14 0.187481 -1 1 
0.012 0.000244392 47.5486 0 0.1 -2.46748e-11 0.359042 0.640958 3.67848e-14 0.183328 -1 1 
0.013 0.000256012 45.7035 0 0.1 -2.8301e-11 0.367774 0.632226 4.40298e-14 0.179328 -1 1 
0.014 0.000267713 44.0078 0 0.1 -3.22684e-11 0.376407 0.623593 5.22965e-14 0.175473 -1 1 
0.015 0.000279495 42.4439 0 0.1 -3.65953e-11 0.384932 0.615068 6.16778e-14 0.171756 -1 1 
0.016 0.000291357 40.9967 0 0.1 -4.13005e-11 0.39334 0.60666 7.22713e-14 0.168169 -1 1 
0.017 0.000303302 39.6535 0 0.1 -4.6403e-11 0.401626 0.598374 8.4179e-14 0.164705 -1 1 
0.018 0.000315329 38.4032 0 0.1 -5.19222e-11 0.409787 0.590213 9.75074e-14 0.161358 -1 1 
0.019 0.000327439 37.2365 0 0.1 -5.78775e-11 0.417819 0.582181 1.12368e-13 0.158123 -1 1 
0.02 0.000339631 36.1451 0 0.1 -6.42888e-11 0.425721 0.574279 1.28876e-13 0.154995 -1 1 
0.021 0.000351907 35.1218 0 0.1 -7.11763e-11 0.433491 0.566509 1.47152e-13 0.151967 -1 1 
0.022 0.000364267 34.1604 0 0.1 -7.85605e-11 0.44113 0.55887 1.67321e-13 0.149036 -1 1 
0.023 0.000376711 33.2552 0 0.1 -8.64622e-11 0.448637 0.551363 1.89515e-13 0.146197 -1 1 
0.024 0.000389238 32.4014 0 0.1 -9.49027e-11 0.456014 0.543986 2.13868e-13 0.143446 -1 1 
